"","ID","Area","x","y","Perim.","Major","Minor","angle","Circ.","Feret","Slice","feret_x","feret_y","feret_angle","MinFeret","AR","round","solidity","germination","convex","feret_diff","debris"
"1818",2620,184,339.027,728.864,68.527,25.042,9.355,83.693,0.492,27.659,97,339,745,77.471,12,2.677,0.374,0.76,"1",242.105263157895,15.659,"0"
"1819",2629,237,959.884,779.601,73.255,25.757,11.715,89.175,0.555,27.459,97,956,768,100.491,14.598,2.199,0.455,0.81,"1",292.592592592593,12.861,"0"
"1820",2630,223,283.33,789.397,72.184,28.441,9.983,88.98,0.538,28.443,97,280,774,100.125,11.986,2.849,0.351,0.788,"1",282.994923857868,16.457,"0"
"1821",2640,242,225.785,870.244,78.426,29.892,10.308,68.64,0.494,31.321,97,220,883,73.301,12.969,2.9,0.345,0.743,"1",325.706594885599,18.352,"0"
"1822",2649,229,909.858,946.526,78.669,28.15,10.358,88.774,0.465,30.265,97,911,963,82.405,13,2.718,0.368,0.726,"1",315.426997245179,17.265,"0"
"1823",2660,213,611.134,124.223,78.77,25.93,10.459,157.659,0.431,29.682,98,599,112,147.381,14.222,2.479,0.403,0.655,"1",325.190839694656,15.46,"0"
"1824",2738,350,712.769,788.671,117.054,43.71,10.195,93.207,0.321,44.147,98,707,769,103.092,15.023,4.287,0.233,0.609,"1",574.712643678161,29.124,"0"
"1825",2765,241,742.147,38.84,77.497,28.348,10.824,127.34,0.504,29.833,99,734,28,129.56,13.36,2.619,0.382,0.777,"1",310.16731016731,16.473,"0"
"1826",2771,262,808.912,100.885,78.77,30.416,10.968,102.917,0.531,31.953,99,803,84,110.136,14.333,2.773,0.361,0.815,"1",321.472392638037,17.62,"0"
"1827",2773,248,545.661,100.516,71.598,25.512,12.377,148.863,0.608,27.785,99,531,95,149.744,15.839,2.061,0.485,0.805,"1",308.074534161491,11.946,"0"
"1828",2790,215,626.97,266.216,72.77,28.039,9.763,100.162,0.51,28.792,99,620,252,110.323,11.508,2.872,0.348,0.792,"1",271.464646464646,17.284,"0"
"1829",2794,240,513.229,339.512,73.841,27.449,11.133,99.864,0.553,28.636,99,509,327,102.095,13.339,2.466,0.406,0.788,"1",304.568527918782,15.297,"0"
"1830",2803,278,307.309,433.187,85.255,32.464,10.903,96.335,0.481,34.525,99,302,419,100.008,14.616,2.977,0.336,0.762,"1",364.829396325459,19.909,"0"
"1831",2806,279,525.984,434.805,78.326,28.63,12.408,77.544,0.571,29.833,99,520,450,76.43,15.625,2.307,0.433,0.771,"1",361.867704280156,14.208,"0"
"1832",2838,257,202.002,686.204,78.912,28.397,11.523,80.096,0.519,29.155,99,202,702,84.094,14.12,2.464,0.406,0.764,"1",336.387434554974,15.035,"0"
"1833",2882,229,540.557,29.522,70.669,28.304,10.302,146.224,0.576,28.844,100,528,20,146.31,12.907,2.748,0.364,0.794,"1",288.413098236776,15.937,"0"
"1834",2896,265,430.568,116.896,78.184,29.898,11.285,21.669,0.545,31.385,100,418,122,22.479,14.426,2.649,0.377,0.784,"1",338.010204081633,16.959,"0"
"1835",2901,265,442.455,181.542,74.184,27.875,12.104,88.466,0.605,29.275,100,441,166,97.853,13.818,2.303,0.434,0.847,"1",312.868949232586,15.457,"0"
"1836",2991,193,472.474,973.801,70.426,21.332,11.52,143.393,0.489,24.698,100,465,967,148.241,14.849,1.852,0.54,0.755,"1",255.629139072848,9.849,"0"
"1837",3002,270,438.744,191.252,91.882,37.269,9.224,50.087,0.402,38.601,101,428,204,53.427,13.4,4.04,0.248,0.724,"1",372.92817679558,25.201,"0"
"1838",3014,357,904.993,591.979,96.811,29.109,15.615,58.679,0.479,36.235,101,899,611,62.021,18.582,1.864,0.536,0.767,"1",465.449804432855,17.653,"0"
"1839",3018,310,472.965,791.729,101.64,31.855,12.391,81.229,0.377,35.355,101,475,812,81.87,17.579,2.571,0.389,0.639,"1",485.133020344288,17.776,"0"
"1840",3023,258,906.372,894.271,88.326,32.985,9.959,61.841,0.416,36.359,101,900,908,58.496,13.307,3.312,0.302,0.732,"1",352.459016393443,23.052,"0"
"1841",3024,311,806.204,944.243,98.711,39.947,9.912,38.588,0.401,41.869,101,792,955,40.156,13.275,4.03,0.248,0.73,"1",426.027397260274,28.594,"0"
"1842",3029,250,475,46.48,79.74,31.624,10.066,53.345,0.494,34.409,102,463,62,54.462,12.758,3.142,0.318,0.808,"1",309.405940594059,21.651,"0"
"1843",3031,257,379.391,61.255,77.841,30.852,10.606,39.683,0.533,32.65,102,367,69,40.03,13.59,2.909,0.344,0.792,"1",324.494949494949,19.06,"0"
"1844",3032,297,742.702,69.143,92.426,38.004,9.95,90.912,0.437,39.205,102,741,91,84.144,13,3.819,0.262,0.767,"1",387.22294654498,26.205,"0"
"1845",3037,285,474.647,171.556,84.912,33.273,10.906,106.614,0.497,34.54,102,470,157,112.109,14.043,3.051,0.328,0.782,"1",364.450127877238,20.497,"0"
"1846",3042,273,702.584,251.973,84.326,32.626,10.654,67.369,0.482,34.015,102,696,270,65.695,14.173,3.062,0.327,0.767,"1",355.93220338983,19.842,"0"
"1847",3044,285,313.226,315.416,92.083,34.939,10.386,17.956,0.422,37.947,102,292,320,18.435,15.125,3.364,0.297,0.718,"1",396.935933147632,22.822,"0"
"1848",3048,289,461.656,389.403,97.054,35.547,10.352,29.114,0.386,38.833,102,448,399,34.509,15.205,3.434,0.291,0.651,"1",443.932411674347,23.628,"0"
"1849",3050,286,926.196,441.157,84.326,34.921,10.428,60.895,0.505,34.409,102,916,456,54.462,13.414,3.349,0.299,0.77,"1",371.428571428571,20.995,"0"
"1850",3056,274,85.901,591.383,85.841,31.009,11.251,34.461,0.467,34,102,69,601,28.072,15.227,2.756,0.363,0.732,"1",374.31693989071,18.773,"0"
"1851",3057,316,348.358,608.345,102.669,35.563,11.313,72.567,0.377,40.311,102,340,623,66.615,16.261,3.143,0.318,0.719,"1",439.499304589708,24.05,"0"
"1852",3059,277,316.771,687.395,85.255,29.411,11.992,47.216,0.479,30.61,102,304,698,38.367,15.556,2.453,0.408,0.707,"1",391.796322489392,15.054,"0"
"1853",3060,296,684.774,690.574,88.184,31.082,12.125,13.902,0.478,33.526,102,666,694,17.354,16.062,2.563,0.39,0.743,"1",398.384925975774,17.464,"0"
"1854",3061,293,845.671,779.278,83.012,30.316,12.306,36.743,0.534,32.802,102,832,786,37.569,15.809,2.464,0.406,0.76,"1",385.526315789474,16.993,"0"
"1855",3065,266,818.823,854.711,83.841,29.771,11.376,35.988,0.476,32.202,102,808,864,36.158,15.532,2.617,0.382,0.736,"1",361.413043478261,16.67,"0"
"1856",3066,295,133.737,860.697,99.74,27.371,13.723,71.364,0.373,30.48,102,122,873,48.991,18.19,1.995,0.501,0.688,"1",428.779069767442,12.29,"0"
"1857",3068,306,631.373,879.565,94.912,35.935,10.842,78.102,0.427,37.363,102,628,895,74.476,15.181,3.314,0.302,0.769,"1",397.919375812744,22.182,"0"
"1858",3075,565,285.847,47.311,153.196,43.671,16.473,8.556,0.303,51.624,103,260,52,8.915,24.742,2.651,0.377,0.64,"1",882.8125,26.882,"0"
"1859",3077,254,215.445,51.409,79.355,32.195,10.045,162.625,0.507,34.015,103,198,44,155.695,12.017,3.205,0.312,0.817,"1",310.893512851897,21.998,"0"
"1860",3081,296,145.828,96.162,97.74,39.568,9.525,53.069,0.389,39.699,103,131,112,49.086,13.563,4.154,0.241,0.67,"1",441.791044776119,26.136,"0"
"1861",3082,286,958.542,161.29,88.326,32.482,11.211,116.598,0.461,33.526,103,952,147,107.354,13.553,2.897,0.345,0.747,"1",382.864792503347,19.973,"0"
"1862",3083,303,678.14,209.203,97.397,41.141,9.377,34.562,0.401,42.438,103,663,220,34.439,13.139,4.387,0.228,0.754,"1",401.856763925729,29.299,"0"
"1863",3085,212,565.873,246.42,69.012,27.084,9.966,41.495,0.559,29.833,103,553,257,39.56,13.313,2.718,0.368,0.775,"1",273.548387096774,16.52,"0"
"1864",3088,282,707.543,289.514,86.912,35.535,10.104,70.332,0.469,37.162,103,698,308,66.194,12.64,3.517,0.284,0.764,"1",369.109947643979,24.522,"0"
"1865",3089,228,264.184,313.057,78.426,27.568,10.53,2.319,0.466,28.16,103,252,316,16.504,13,2.618,0.382,0.746,"1",305.630026809651,15.16,"0"
"1866",3090,309,642.963,329.617,94.669,39.278,10.017,17.45,0.433,40.522,103,621,335,15.751,13.37,3.921,0.255,0.764,"1",404.450261780105,27.152,"0"
"1867",3097,295,772.876,536.554,89.74,32.219,11.658,124.606,0.46,34.828,103,759,522,129.174,16.444,2.764,0.362,0.718,"1",410.863509749304,18.384,"0"
"1868",3098,289,486.213,545.711,94.669,28.061,13.113,19.713,0.405,32.894,103,467,549,19.537,17.385,2.14,0.467,0.671,"1",430.70044709389,15.509,"0"
"1869",3099,288,437.549,578.306,96.326,33.667,10.892,100.305,0.39,36.401,103,430,564,105.945,15.83,3.091,0.324,0.679,"1",424.153166421208,20.571,"0"
"1870",3103,376,152.572,708.984,110.125,32.786,14.602,0.067,0.39,37.216,103,132,703,173.83,18.395,2.245,0.445,0.667,"1",563.718140929535,18.821,"0"
"1871",3104,312,530.051,763.654,99.154,34.4,11.548,70.071,0.399,38.484,103,525,785,65.433,16.077,2.979,0.336,0.685,"1",455.474452554745,22.407,"0"
"1872",3105,332,181.756,786.154,98.669,33.876,12.478,134.657,0.429,39.598,103,167,776,135,16.48,2.715,0.368,0.682,"1",486.803519061584,23.118,"0"
"1873",3110,323,186.494,922.711,105.054,37.603,10.937,50.17,0.368,38.949,103,175,936,48.122,14.91,3.438,0.291,0.719,"1",449.23504867872,24.039,"0"
"1874",3115,211,868.486,31.367,73.355,28.908,9.293,13.433,0.493,28.792,104,856,36,20.323,11.509,3.111,0.321,0.787,"1",268.106734434562,17.283,"0"
"1875",3117,339,367.704,177.715,126.368,50.004,8.632,66.677,0.267,50.695,104,359,200,67.989,13.202,5.793,0.173,0.563,"1",602.131438721137,37.493,"0"
"1876",3119,425,414.227,191.766,163.296,58.715,9.216,3.681,0.2,69.26,104,384,199,4.97,14.802,6.371,0.157,0.527,"1",806.451612903226,54.458,"0"
"1877",3120,411,817.682,243.79,162.368,52.217,10.022,67.44,0.196,67.779,104,802,270,68.356,18.073,5.21,0.192,0.439,"1",936.21867881549,49.706,"0"
"1878",3121,251,495.859,223.643,78.669,29.499,10.834,174.378,0.51,32.016,104,478,219,165.53,12.336,2.723,0.367,0.794,"1",316.120906801008,19.68,"0"
"1879",3123,406,793.153,292.165,154.409,58.69,8.808,35.154,0.214,65.46,104,764,312,34.418,14.607,6.663,0.15,0.508,"1",799.212598425197,50.853,"0"
"1880",3124,416,375.892,336.072,125.296,37.362,14.177,172.889,0.333,42.19,104,357,336,174.56,22.859,2.636,0.379,0.624,"1",666.666666666667,19.331,"0"
"1881",3125,340,597.538,351.203,120.468,51.015,8.486,18.16,0.294,52.555,104,576,359,21.194,12.624,6.012,0.166,0.658,"1",516.717325227964,39.931,"0"
"1882",3127,477,524.112,526.515,171.238,39.089,15.537,111.554,0.204,57.585,104,523,500,110.323,27.769,2.516,0.397,0.397,"1",1201.51133501259,29.816,"0"
"1883",3128,333,985.845,550.689,113.983,45.97,9.223,78.315,0.322,46.573,104,977,574,75.069,13.225,4.984,0.201,0.647,"1",514.68315301391,33.348,"0"
"1884",3130,453,498.443,592.577,169.723,51.888,11.116,67.062,0.198,68.154,104,482,620,67.574,19.403,4.668,0.214,0.435,"1",1041.37931034483,48.751,"0"
"1885",3131,409,195.84,585.26,153.823,58.089,8.965,24.526,0.217,63.561,104,169,597,24.146,14.67,6.48,0.154,0.521,"1",785.028790786948,48.891,"0"
"1886",3135,421,43.766,652.673,148.853,62.074,8.635,112.799,0.239,62.65,104,32,626,114.52,12.688,7.188,0.139,0.596,"1",706.375838926175,49.962,"0"
"1887",3137,360,376.911,774.444,154.652,47.224,9.706,101.883,0.189,58.31,104,373,748,95.906,16.806,4.865,0.206,0.418,"1",861.244019138756,41.504,"0"
"1888",3139,308,78.451,857.588,121.539,43.8,8.953,53.251,0.262,46.69,104,59,874,43.264,14.637,4.892,0.204,0.543,"1",567.219152854512,32.053,"0"
"1889",3142,515,212.778,877.321,166.167,37.453,17.508,9.33,0.234,52,104,191,891,22.62,28.46,2.139,0.467,0.542,"1",950.184501845018,23.54,"0"
"1890",3144,268,766.414,877.66,75.841,26.067,13.09,151.694,0.586,27.313,104,754,871,156.251,14.924,1.991,0.502,0.808,"1",331.683168316832,12.389,"0"
"1891",3145,344,404.427,49.073,130.711,50.891,8.607,25.826,0.253,53.712,105,385,62,28.951,14.758,5.913,0.169,0.593,"1",580.101180438449,38.954,"0"
"1892",3146,348,336.011,69.126,121.439,47.497,9.329,128.224,0.297,50.22,105,325,50,125.272,14.952,5.092,0.196,0.594,"1",585.858585858586,35.268,"0"
"1893",3147,392,296.607,174.589,131.882,49.719,10.039,67.89,0.283,50.99,105,287,200,64.44,15.68,4.953,0.202,0.575,"1",681.739130434783,35.31,"0"
"1894",3148,393,963.714,187.062,153.095,36.161,13.838,79.03,0.211,50.22,105,953,211,77.347,23.212,2.613,0.383,0.463,"1",848.812095032397,27.008,"0"
"1895",3149,427,498.629,217.472,163.966,71.563,7.597,36.514,0.2,73.6,105,466,243,36.714,12.784,9.42,0.106,0.589,"1",724.957555178268,60.816,"0"
"1896",3150,396,753.063,265.109,145.054,56.345,8.949,173.386,0.237,61.205,105,727,265,175.314,14.496,6.297,0.159,0.612,"1",647.058823529412,46.709,"0"
"1897",3153,424,929.347,388.259,147.539,41.314,13.067,4.363,0.245,51.624,105,902,386,8.915,21,3.162,0.316,0.47,"1",902.127659574468,30.624,"0"
"1898",3154,410,166.998,427.932,142.024,49.301,10.589,37.117,0.255,53.535,105,145,442,32.8,19.354,4.656,0.215,0.529,"1",775.047258979206,34.181,"0"
"1899",3159,418,816.608,633.163,145.924,42.214,12.608,29.546,0.247,52.355,105,791,642,28.523,21.198,3.348,0.299,0.493,"1",847.870182555781,31.157,"0"
"1900",3160,385,967.282,648.695,155.296,41.706,11.754,10.837,0.201,52.631,105,943,654,14.3,19.799,3.548,0.282,0.553,"1",696.20253164557,32.832,"0"
"1901",3165,380,195.1,787.318,141.882,38.903,12.437,173.181,0.237,45.891,105,172,781,168.69,17.862,3.128,0.32,0.594,"1",639.73063973064,28.029,"0"
"1902",3166,370,758.065,786.492,124.811,47.803,9.855,4.181,0.298,50.249,105,731,781,174.289,13.606,4.851,0.206,0.617,"1",599.67585089141,36.643,"0"
"1903",3167,297,488.965,802.325,112.953,46.319,8.164,34.151,0.293,48.021,105,466,817,31.373,11.926,5.674,0.176,0.651,"1",456.221198156682,36.095,"0"
"1904",3168,408,840.738,857.912,149.054,50.028,10.384,101.053,0.231,57.871,105,836,827,99.951,15.866,4.818,0.208,0.53,"1",769.811320754717,42.005,"0"
"1905",3172,402,326.413,884.634,114.368,48.121,10.637,44.716,0.386,47.011,105,311,902,51.911,14.142,4.524,0.221,0.702,"1",572.649572649573,32.869,"0"
"1906",3173,342,262.292,915.997,107.983,37.593,11.583,24.701,0.369,39.446,105,245,925,30.466,16.344,3.246,0.308,0.664,"1",515.060240963855,23.102,"0"
"1907",3174,285,566.963,953.96,111.054,38.431,9.442,74.404,0.29,43.174,105,560,972,76.608,13.443,4.07,0.246,0.573,"1",497.38219895288,29.731,"0"
"1908",3177,383,96.798,48.792,123.882,32.788,14.873,115.783,0.314,43.012,106,91,25,107.592,22.187,2.205,0.454,0.621,"1",616.747181964573,20.825,"0"
"1909",3183,206,658.699,213.806,69.598,26.928,9.74,135.068,0.534,28.32,106,649,205,132.138,12.69,2.765,0.362,0.756,"1",272.486772486773,15.63,"0"
"1910",3184,420,879.324,265.905,124.468,50.951,10.496,160.177,0.341,49.396,106,856,258,158.629,13.964,4.854,0.206,0.669,"1",627.80269058296,35.432,"0"
"1911",3186,385,260.116,339.032,142.752,38.987,12.573,139.991,0.237,50.931,106,247,319,136.591,19.419,3.101,0.323,0.474,"1",812.236286919831,31.512,"0"
"1912",3188,478,964.805,498.674,176.953,48.717,12.493,98.793,0.192,61.188,106,961,467,101.31,20.917,3.9,0.256,0.487,"1",981.519507186858,40.271,"0"
"1913",3189,453,742.409,500.84,147.64,34.923,16.516,161.094,0.261,44.911,106,723,498,168.44,26.471,2.115,0.473,0.541,"1",837.338262476895,18.44,"0"
"1914",3192,321,775.391,585.628,116.61,45.378,9.007,156.4,0.297,47.927,106,756,579,156.644,13.072,5.038,0.198,0.665,"1",482.706766917293,34.855,"0"
"1915",3194,411,689.979,631.994,152.024,30.415,17.206,124.926,0.223,40.46,106,674,618,129.987,26.163,1.768,0.566,0.537,"1",765.36312849162,14.297,"0"
"1916",3195,362,593.26,652.356,125.296,41.427,11.126,148.997,0.29,43.278,106,575,640,139.686,18.336,3.723,0.269,0.585,"1",618.803418803419,24.942,"0"
"1917",3197,449,421.424,703.556,163.238,48.553,11.774,47.081,0.212,61.074,106,397,722,50.315,20.883,4.124,0.243,0.441,"1",1018.14058956916,40.191,"0"
"1918",3199,327,871.54,796.518,98.468,38.653,10.771,47.393,0.424,38.897,106,858,812,46.042,14.787,3.588,0.279,0.76,"1",430.263157894737,24.11,"0"
"1919",3201,245,498.071,828.647,82.326,29.385,10.616,66.926,0.454,31.78,106,495,843,65.854,13.514,2.768,0.361,0.721,"1",339.805825242718,18.266,"0"
"1920",3202,367,240.394,830.097,111.983,44.545,10.49,15.44,0.368,44.011,106,222,839,21.318,13.381,4.246,0.235,0.758,"1",484.168865435356,30.63,"0"
"1921",3204,345,244.306,866.517,105.296,40.593,10.821,134.06,0.391,41.869,106,230,849,130.156,14.989,3.751,0.267,0.693,"1",497.835497835498,26.88,"0"
"1922",3206,306,432.261,884.431,113.882,43.019,9.057,111.077,0.296,49.244,106,417,860,119.168,12.627,4.75,0.211,0.602,"1",508.305647840532,36.617,"0"
"1923",3209,330,721.294,62.545,120.326,51.244,8.199,168.687,0.286,51.42,107,693,56,166.504,12.403,6.25,0.16,0.684,"1",482.456140350877,39.017,"0"
"1924",3211,360,543.947,86.161,127.539,52.771,8.686,27.534,0.278,54.589,107,517,99,28.443,13.983,6.075,0.165,0.62,"1",580.645161290323,40.606,"0"
"1925",3212,299,228.413,89.918,94.083,38.22,9.961,82.671,0.424,38.833,107,222,110,78.111,12.965,3.837,0.261,0.746,"1",400.804289544236,25.868,"0"
"1926",3213,458,533.203,141.295,162.61,58.554,9.959,71.182,0.218,67.052,107,523,169,72.646,16.587,5.88,0.17,0.516,"1",887.596899224806,50.465,"0"
"1927",3214,405,371.567,133.426,152.752,44.25,11.653,127.167,0.218,54.489,107,350,118,137.231,23.751,3.797,0.263,0.467,"1",867.237687366167,30.738,"0"
"1928",3216,347,543.244,240.578,119.154,41.815,10.566,116.906,0.307,48.021,107,528,219,121.373,15.205,3.957,0.253,0.624,"1",556.089743589744,32.816,"0"
"1929",3217,241,123.699,233.645,78.083,23.623,12.99,44.438,0.497,27.019,107,113,245,38.991,16.869,1.819,0.55,0.765,"1",315.032679738562,10.15,"0"
"1930",3220,435,176.003,343.548,150.995,40.08,13.819,178.297,0.24,56.321,107,146,332,173.884,22.938,2.9,0.345,0.462,"1",941.558441558441,33.383,"0"
"1931",3222,317,565.497,394.838,108.953,39.048,10.336,40.736,0.336,42.521,107,553,408,48.814,15.821,3.778,0.265,0.598,"1",530.100334448161,26.7,"0"
"1932",3223,361,209.672,407.525,128.468,42.949,10.702,160.943,0.275,50.596,107,191,395,161.565,16.073,4.013,0.249,0.547,"1",659.963436928702,34.523,"0"
"1933",3224,358,334.528,422.215,121.154,50.338,9.055,104.125,0.306,51.546,107,325,396,108.083,12.598,5.559,0.18,0.671,"1",533.532041728763,38.948,"0"
"1934",3225,287,934.761,421.033,93.154,35.338,10.341,7.436,0.416,36.497,107,915,422,9.462,13.409,3.417,0.293,0.727,"1",394.773039889959,23.088,"0"
"1935",3228,472,145.858,517.468,153.681,41.983,14.315,87.618,0.251,49.031,107,143,489,101.768,21.859,2.933,0.341,0.561,"1",841.354723707665,27.172,"0"
"1936",3243,230,807.113,257.235,76.77,29.245,10.014,104.641,0.49,30.806,108,804,244,103.134,12.918,2.921,0.342,0.748,"1",307.486631016043,17.888,"0"
"1937",3268,198,640.237,740.348,65.598,21.323,11.823,67.34,0.578,22.847,108,639,753,66.801,14.861,1.804,0.554,0.781,"1",253.521126760563,7.986,"0"
"1938",3394,175,790.62,580.06,62.184,20.371,10.938,166.757,0.569,23.77,111,781,578,157.751,13.203,1.862,0.537,0.792,"1",220.959595959596,10.567,"0"
"1939",3397,212,516.566,693.217,69.598,23.994,11.25,150.801,0.55,27.459,111,506,688,146.889,14.257,2.133,0.469,0.749,"1",283.044058744993,13.202,"0"
"1940",3411,300,802.167,28.497,100.426,39.886,9.577,167.253,0.374,42.45,112,778,24,164.982,14.442,4.165,0.24,0.683,"1",439.238653001464,28.008,"0"
"1941",3415,334,371.65,78.889,130.326,55.398,7.677,175.638,0.247,55.145,112,341,77,175.84,12.023,7.217,0.139,0.616,"1",542.207792207792,43.122,"0"
"1942",3417,376,147.691,109.285,121.64,46.388,10.32,165.05,0.319,51.624,112,126,101,158.405,14.218,4.495,0.222,0.66,"1",569.69696969697,37.406,"0"
"1943",3418,426,909.167,119.491,158.711,46.448,11.678,1.834,0.213,60.531,112,876,109,172.405,19.645,3.978,0.251,0.423,"1",1007.09219858156,40.886,"0"
"1944",3422,269,477.21,179.95,81.012,33.535,10.213,22.351,0.515,34.54,112,463,186,22.109,13.398,3.284,0.305,0.773,"1",347.994825355757,21.142,"0"
"1945",3424,243,766.138,260.22,90.326,34.335,9.011,38.753,0.374,37.216,112,748,270,30.7,13.509,3.81,0.262,0.636,"1",382.075471698113,23.707,"0"
"1946",3425,391,155.771,271.29,136.752,56.043,8.883,147.795,0.263,59.169,112,132,261,149.534,14.89,6.309,0.159,0.62,"1",630.645161290323,44.279,"0"
"1947",3429,301,795.796,342.221,124.125,47.639,8.045,106.127,0.246,48.508,112,790,320,104.323,11.956,5.922,0.169,0.546,"1",551.282051282051,36.552,"0"
"1948",3431,405,327.779,366.794,150.225,66.238,7.785,93.883,0.226,65.376,112,322,332,96.147,12.319,8.509,0.118,0.626,"1",646.964856230032,53.057,"0"
"1949",3432,401,424.892,347.959,145.439,39.763,12.84,159.633,0.238,56.613,112,402,334,162.525,21.062,3.097,0.323,0.486,"1",825.102880658436,35.551,"0"
"1950",3434,442,412.287,398.419,163.439,55.087,10.216,98.501,0.208,67.476,112,410,363,96.809,17.033,5.392,0.185,0.477,"1",926.624737945493,50.443,"0"
"1951",3436,365,474.977,408.96,139.581,54.729,8.492,61.338,0.235,58.6,112,459,438,64.747,14.215,6.445,0.155,0.575,"1",634.782608695652,44.385,"0"
"1952",3437,282,73.156,421.103,99.74,33.927,10.583,125.061,0.356,41.617,112,62,399,125.218,15.487,3.206,0.312,0.635,"1",444.094488188976,26.13,"0"
"1953",3439,396,839.02,457.27,145.238,60.228,8.372,34.593,0.236,61.4,112,809,473,30.324,12.443,7.194,0.139,0.567,"1",698.412698412698,48.957,"0"
"1954",3440,455,249.379,502.729,163.338,38.357,15.103,159.076,0.214,60.166,112,225,489,164.578,26.208,2.54,0.394,0.438,"1",1038.81278538813,33.958,"0"
"1955",3441,395,284.994,546.328,153.581,58.521,8.594,54.308,0.21,63.411,112,262,575,52.046,15.132,6.809,0.147,0.534,"1",739.700374531835,48.279,"0"
"1956",3442,463,75.608,556.733,165.238,60.544,9.737,30.578,0.213,67.119,112,48,570,24.656,16.144,6.218,0.161,0.498,"1",929.718875502008,50.975,"0"
"1957",3444,321,448.743,632.291,110.184,49.602,8.24,86.04,0.332,48.508,112,446,659,81.703,11.907,6.02,0.166,0.751,"1",427.430093209055,36.601,"0"
"1958",3445,303,106.794,752.002,108.368,41.518,9.292,129.655,0.324,42.438,112,97,732,124.439,13.858,4.468,0.224,0.598,"1",506.688963210702,28.58,"0"
