ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,germination
2144,308,96.569,31.292,12.532,0.415,33.242,16.115,2.497,1
508,404,135.296,38.098,13.502,0.277,45.541,18.0,2.822,1
4402,495,164.17,46.12,13.67,0.23,56.94,21.83,3.37,1
3137,360,154.652,47.224,9.706,0.189,58.31,16.806,4.865,1
453,400,120.024,53.25,9.564,0.349,51.971,12.574,5.568,1
6117,496,139.54,33.89,18.64,0.32,40.72,24.17,1.82,1
5295,302,100.67,33.55,11.46,0.37,38.47,15.76,2.93,1
3141,351,120.953,42.673,10.473,0.301,47.011,15.714,4.075,1
3026,277,95.74,35.322,9.985,0.38,38.013,15.678,3.538,1
4188,364,101.4,41.9,11.06,0.44,42.54,14.35,3.79,1
3021,288,87.497,33.25,11.028,0.473,35.847,14.758,3.015,1
5267,532,161.58,56.11,12.07,0.26,64.35,18.6,4.65,1
4946,430,128.75,51.53,10.63,0.33,54.67,14.35,4.85,1
3270,169,61.598,24.795,8.678,0.56,26.907,11.314,2.857,1
5394,592,165.05,64.19,11.74,0.27,70.04,17.49,5.47,1
171,497,141.296,47.843,13.227,0.313,53.339,17.365,3.617,1
6614,281,84.18,32.95,10.86,0.5,33.38,13.0,3.03,1
2306,291,93.154,27.076,13.684,0.421,30.083,17.312,1.979,1
9595,375,105.5,35.77,13.35,0.42,39.82,19.0,2.68,1
7070,554,175.68,67.33,10.48,0.23,70.52,16.49,6.43,1
5836,403,110.81,39.78,12.9,0.41,45.25,17.63,3.08,1
4740,327,104.67,40.74,10.22,0.38,42.3,15.0,3.99,1
7026,576,184.94,68.64,10.68,0.21,72.2,18.57,6.42,1
5767,402,105.64,38.18,13.41,0.45,41.77,17.84,2.85,1
5080,363,100.67,42.69,10.83,0.45,42.19,13.84,3.94,1
6065,300,84.91,29.52,12.94,0.52,30.81,18.63,2.28,1
8350,498,167.97,59.12,10.73,0.22,67.2,17.11,5.51,1
3726,550,178.27,55.78,12.56,0.22,74.33,20.85,4.44,1
9777,311,85.5,30.62,12.93,0.53,34.66,17.06,2.37,1
2365,251,91.154,36.939,8.652,0.38,39.446,12.203,4.27,1
5822,436,135.74,52.35,10.6,0.3,55.73,15.82,4.94,1
2358,328,120.024,44.581,9.368,0.286,52.01,13.906,4.759,1
5967,260,89.74,33.58,9.86,0.41,35.61,15.15,3.41,1
4350,457,149.82,55.63,10.46,0.26,63.03,15.04,5.32,1
4156,531,167.14,68.39,9.89,0.24,68.88,15.42,6.92,1
6952,379,127.15,45.18,10.68,0.29,49.04,16.91,4.23,1
3995,183,66.33,23.38,9.97,0.52,24.7,13.77,2.35,1
3041,259,83.497,30.136,10.943,0.467,30.887,14.501,2.754,1
5072,473,143.88,61.06,9.86,0.29,60.42,13.72,6.19,1
8418,247,85.15,35.08,8.96,0.43,35.51,12.47,3.91,1
4739,351,99.64,36.39,12.28,0.44,39.96,17.14,2.96,1
8859,478,156.95,64.4,9.45,0.24,65.76,12.42,6.81,1
4913,234,78.43,28.78,10.35,0.48,30.81,14.89,2.78,1
5383,397,113.3,41.04,12.32,0.39,44.05,18.41,3.33,1
3436,365,139.581,54.729,8.492,0.235,58.6,14.215,6.445,1
480,306,85.255,34.315,11.354,0.529,34.176,14.597,3.022,1
3904,593,193.68,41.86,18.04,0.2,63.63,34.07,2.32,1
6562,247,81.01,30.42,10.34,0.47,32.25,13.17,2.94,1
4312,488,152.75,49.04,12.67,0.26,60.42,19.23,3.87,1
8891,474,133.2,56.65,10.65,0.34,56.46,15.31,5.32,1
4338,447,126.81,52.7,10.8,0.35,54.42,15.57,4.88,1
6163,438,129.98,57.94,9.62,0.33,57.25,12.78,6.02,1
5882,444,150.12,43.25,13.07,0.25,57.14,20.24,3.31,1
211,335,120.711,43.098,9.897,0.289,46.957,14.746,4.355,1
4851,472,150.51,51.31,11.71,0.26,60.73,18.5,4.38,1
3045,281,90.326,35.304,10.134,0.433,37.202,14.069,3.484,1
4003,275,97.88,38.11,9.19,0.36,40.31,13.34,4.15,1
4204,405,100.23,37.3,13.82,0.51,39.2,17.78,2.7,1
5449,432,135.15,58.01,9.48,0.3,57.22,14.0,6.12,1
331,281,95.497,38.145,9.379,0.387,39.319,12.431,4.067,1
5407,371,94.33,35.05,13.48,0.52,36.5,15.98,2.6,1
9454,263,73.94,27.76,12.06,0.6,28.64,13.0,2.3,1
409,344,102.326,38.878,11.266,0.413,40.792,14.474,3.451,1
5453,225,75.6,29.39,9.75,0.49,31.02,12.97,3.02,1
3040,335,106.711,40.621,10.5,0.37,44.045,13.94,3.869,1
4868,525,137.05,59.52,11.23,0.35,58.24,15.59,5.3,1
182,280,95.255,36.935,9.652,0.388,38.328,14.415,3.826,1
3430,404,143.154,61.55,8.357,0.248,62.936,12.854,7.365,1
5488,287,86.33,35.51,10.29,0.48,35.23,14.11,3.45,1
4828,516,158.99,66.17,9.93,0.26,67.42,14.54,6.67,1
6198,387,119.15,48.83,10.09,0.34,49.65,14.23,4.84,1
5993,195,70.53,26.66,9.31,0.49,27.86,12.82,2.86,1
8446,297,82.43,33.19,11.39,0.55,34.54,14.28,2.91,1
2389,304,97.983,34.96,11.072,0.398,39.294,15.046,3.158,1
213,373,115.439,39.972,11.881,0.352,45.607,17.6,3.364,1
6088,346,114.47,48.18,9.14,0.33,47.85,13.78,5.27,1
5260,550,151.54,57.17,12.25,0.3,59.41,18.36,4.67,1
5221,449,139.88,51.88,11.02,0.29,58.22,15.97,4.71,1
8608,332,104.08,42.04,10.05,0.39,42.54,13.49,4.18,1
8798,411,129.78,51.5,10.16,0.31,52.92,14.63,5.07,1
4649,394,122.27,51.82,9.68,0.33,52.01,13.12,5.35,1
4364,405,125.78,47.95,10.75,0.32,51.04,17.35,4.46,1
8709,461,146.99,65.12,9.01,0.27,64.14,12.18,7.23,1
4757,392,117.2,46.39,10.76,0.36,46.75,15.52,4.31,1
3982,241,72.08,23.41,13.11,0.58,26.0,16.37,1.79,1
6700,279,93.98,39.39,9.02,0.4,38.9,12.59,4.37,1
3078,288,93.74,29.993,12.226,0.412,31.953,15.391,2.453,1
5997,329,95.98,33.17,12.63,0.45,37.22,18.96,2.63,1
3154,410,142.024,49.301,10.589,0.255,53.535,19.354,4.656,1
8329,425,117.4,50.03,10.82,0.39,49.24,13.97,4.62,1
8632,486,146.75,64.98,9.52,0.28,64.35,13.81,6.82,1
4580,446,125.88,37.19,15.27,0.35,40.5,21.79,2.44,1
5982,319,79.15,29.38,13.83,0.64,31.4,15.62,2.12,1
2323,310,111.983,40.366,9.778,0.311,46.098,13.598,4.128,1
450,289,85.154,36.627,10.046,0.501,36.892,12.6,3.646,1
7021,542,173.24,62.99,10.96,0.23,72.73,17.31,5.75,1
5320,524,159.14,65.17,10.24,0.26,69.2,16.23,6.37,1
3387,278,81.941,26.325,13.446,0.52,29.069,18.204,1.958,1
3927,587,188.71,71.83,10.4,0.21,77.78,16.76,6.9,1
8315,450,136.75,50.89,11.26,0.3,54.08,17.45,4.52,1
4455,217,73.84,27.32,10.11,0.5,28.65,12.42,2.7,1
6059,560,150.61,55.27,12.9,0.31,58.94,20.35,4.28,1
5924,522,157.34,47.73,13.92,0.26,60.64,20.6,3.43,1
5953,492,135.3,49.96,12.54,0.34,54.92,17.38,3.98,1
6405,441,136.23,56.29,9.98,0.3,56.52,13.58,5.64,1
3120,411,162.368,52.217,10.022,0.196,67.779,18.073,5.21,1
4068,334,118.71,47.31,8.99,0.3,49.24,13.62,5.26,1
5331,469,147.34,61.04,9.78,0.27,62.2,14.16,6.24,1
4143,495,146.12,55.19,11.42,0.29,55.73,15.07,4.83,1
8275,553,182.55,71.14,9.9,0.21,75.18,15.25,7.19,1
4618,348,113.64,42.61,10.4,0.34,47.17,16.0,4.1,1
8850,519,162.12,62.2,10.62,0.25,65.76,17.1,5.85,1
6729,334,98.71,41.94,10.14,0.43,42.64,13.5,4.14,1
4355,461,149.34,49.62,11.83,0.26,52.81,20.39,4.19,1
3124,416,125.296,37.362,14.177,0.333,42.19,22.859,2.636,1
9508,311,88.91,32.33,12.25,0.49,35.36,14.98,2.64,1
2392,317,103.598,41.948,9.622,0.371,44.911,12.608,4.36,1
3411,300,100.426,39.886,9.577,0.374,42.45,14.442,4.165,1
6172,425,110.23,39.85,13.58,0.44,42.76,18.61,2.93,1
4023,584,170.35,71.38,10.42,0.25,70.29,15.53,6.85,1
7651,285,88.91,32.84,11.05,0.45,36.12,14.85,2.97,1
5736,290,97.98,38.47,9.6,0.38,40.5,14.73,4.01,1
5371,438,144.91,54.26,10.28,0.26,57.49,17.72,5.28,1
2544,164,60.77,23.986,8.705,0.558,25.0,10.706,2.755,1
278,419,121.439,53.407,9.989,0.357,52.431,13.374,5.347,1
8334,283,85.5,37.13,9.7,0.49,36.25,12.07,3.83,1
4892,391,134.51,53.36,9.33,0.27,56.73,16.12,5.72,1
3065,266,83.841,29.771,11.376,0.476,32.202,15.532,2.617,1
5308,315,108.08,45.94,8.73,0.34,45.88,12.97,5.26,1
7015,433,133.34,55.82,9.88,0.31,54.67,14.47,5.65,1
2355,277,93.154,35.56,9.918,0.401,40.311,13.548,3.585,1
4148,398,134.02,54.39,9.32,0.28,56.22,15.43,5.84,1
4553,261,89.74,31.9,10.42,0.41,34.37,13.39,3.06,1
8324,449,131.64,54.29,10.53,0.33,55.32,15.1,5.16,1
326,433,113.497,41.913,13.154,0.422,42.72,17.586,3.186,1
5543,229,89.5,26.84,10.86,0.36,29.27,14.43,2.47,1
514,278,83.841,36.048,9.819,0.497,35.468,11.853,3.671,1
9806,240,89.05,34.93,8.75,0.38,37.01,12.96,3.99,1
5289,455,159.2,52.45,11.05,0.23,64.26,18.54,4.75,1
9771,247,88.91,33.15,9.49,0.39,34.01,13.57,3.49,1
5140,564,168.21,65.83,10.91,0.25,71.45,17.11,6.04,1
7052,451,144.61,56.41,10.18,0.27,57.38,14.77,5.54,1
4815,534,169.48,69.49,9.78,0.23,72.01,15.21,7.1,1
3010,288,92.669,37.175,9.864,0.421,38.328,13.652,3.769,1
7525,504,159.38,65.72,9.76,0.25,68.68,14.06,6.73,1
8849,372,142.47,60.65,7.81,0.23,59.67,12.47,7.77,1
6655,298,103.74,43.74,8.67,0.35,42.54,12.33,5.04,1
3117,339,126.368,50.004,8.632,0.267,50.695,13.202,5.793,1
6282,349,103.54,40.07,11.09,0.41,40.31,15.95,3.61,1
8726,478,146.17,61.13,9.96,0.28,60.81,14.28,6.14,1
6790,306,102.12,43.63,8.93,0.37,43.28,12.53,4.89,1
3193,401,142.853,56.872,8.978,0.247,57.801,13.807,6.335,1
3013,281,89.012,34.743,10.298,0.446,36.688,13.825,3.374,1
334,335,98.811,34.214,12.467,0.431,36.674,15.434,2.744,1
7674,490,136.57,60.77,10.27,0.33,60.02,13.55,5.92,1
6544,272,83.01,30.91,11.2,0.5,33.29,15.15,2.76,1
5991,222,75.94,30.2,9.36,0.48,30.59,12.0,3.23,1
5307,232,75.11,28.65,10.31,0.52,29.12,13.0,2.78,1
2115,264,96.569,32.597,10.312,0.356,37.947,15.454,3.161,1
4850,473,154.85,52.66,11.44,0.25,59.62,19.55,4.61,1
9497,332,90.81,30.6,13.82,0.51,35.36,17.52,2.21,1
4424,381,122.95,36.13,13.43,0.32,45.69,19.01,2.69,1
2364,333,137.296,49.588,8.55,0.222,57.315,13.0,5.8,1
214,480,159.296,51.766,11.806,0.238,58.822,17.938,4.385,1
6386,424,124.61,42.72,12.64,0.34,48.76,18.21,3.38,1
4980,396,102.33,34.81,14.48,0.48,38.95,19.81,2.4,1
5261,430,117.4,37.99,14.41,0.39,44.64,19.58,2.64,1
4584,480,127.78,50.19,12.18,0.37,54.49,16.91,4.12,1
6947,313,99.98,40.96,9.73,0.39,41.4,14.49,4.21,1
3874,531,176.41,63.64,10.62,0.21,74.32,17.33,5.99,1
3113,277,83.74,32.692,10.788,0.496,34.482,14.774,3.03,1
5365,452,133.25,55.27,10.41,0.32,56.14,14.57,5.31,1
5753,340,81.25,31.92,13.56,0.65,32.7,15.61,2.35,1
4369,478,153.44,50.95,11.95,0.26,59.41,18.89,4.26,1
2303,341,106.083,31.923,13.601,0.381,38.079,18.846,2.347,1
4385,565,175.1,62.33,11.54,0.23,68.68,17.22,5.4,1
4596,327,103.25,39.57,10.52,0.39,39.4,15.11,3.76,1
3804,586,183.52,74.44,10.02,0.22,81.32,17.52,7.43,1
6624,222,77.74,32.26,8.76,0.46,32.8,11.71,3.68,1
4368,512,158.07,62.96,10.35,0.26,66.37,16.01,6.08,1
5270,484,139.82,61.41,10.03,0.31,59.41,15.73,6.12,1
194,367,113.154,32.351,14.444,0.36,38.288,20.583,2.24,1
4375,317,109.5,45.49,8.87,0.33,45.18,11.51,5.13,1
8317,465,154.02,44.19,13.4,0.25,54.23,21.0,3.3,1
2218,387,116.711,41.088,11.992,0.357,47.508,17.384,3.426,1
7946,367,112.47,44.51,10.5,0.36,45.69,14.68,4.24,1
5067,388,123.15,52.62,9.39,0.32,52.47,13.42,5.61,1
8430,373,122.23,53.8,8.83,0.31,53.31,12.26,6.09,1
5808,357,108.33,43.4,10.47,0.38,45.31,14.55,4.14,1
538,316,88.083,37.571,10.709,0.512,36.249,12.362,3.508,1
9534,223,73.01,23.39,12.14,0.53,25.81,14.88,1.93,1
8169,207,68.77,24.21,10.88,0.55,27.29,14.0,2.22,1
7353,286,78.43,32.38,11.25,0.58,33.54,13.84,2.88,1
4070,214,77.6,30.1,9.05,0.45,31.78,13.33,3.33,1
4645,422,127.88,46.57,11.54,0.32,50.77,17.75,4.04,1
2873,209,64.669,21.217,12.542,0.628,22.561,14.908,1.692,1
3985,543,157.88,63.28,10.92,0.27,64.54,14.46,5.79,1
5906,367,104.08,33.47,13.96,0.43,38.59,20.88,2.4,1
4566,373,117.5,47.05,10.09,0.34,47.85,15.63,4.66,1
3082,286,88.326,32.482,11.211,0.461,33.526,13.553,2.897,1
5344,360,112.57,47.05,9.74,0.36,48.1,12.61,4.83,1
3192,321,116.61,45.378,9.007,0.297,47.927,13.072,5.038,1
4881,559,165.1,62.99,11.3,0.26,66.27,16.0,5.57,1
4398,460,151.44,54.33,10.78,0.25,58.31,17.26,5.04,1
8845,490,143.92,55.63,11.21,0.3,59.55,18.24,4.96,1
5225,514,161.24,69.32,9.44,0.25,68.6,14.88,7.34,1
8809,485,151.05,57.91,10.66,0.27,60.42,17.52,5.43,1
4987,274,98.23,41.38,8.43,0.36,41.88,12.97,4.91,1
3811,238,89.15,37.01,8.19,0.38,37.0,12.6,4.52,1
6743,348,104.81,40.29,11.0,0.4,43.19,15.97,3.66,1
4737,497,147.78,56.55,11.19,0.29,61.06,18.63,5.05,1
6704,356,114.12,48.35,9.38,0.34,48.1,12.65,5.16,1
3098,289,94.669,28.061,13.113,0.405,32.894,17.385,2.14,1
5705,370,100.91,42.54,11.08,0.46,43.42,14.64,3.84,1
2261,347,117.64,31.203,14.159,0.315,36.249,22.242,2.204,1
3788,511,167.58,66.26,9.82,0.23,68.03,15.83,6.75,1
4692,229,72.53,28.17,10.35,0.55,30.08,12.99,2.72,1
8867,249,82.77,30.37,10.44,0.46,32.76,13.93,2.91,1
7588,455,135.15,58.62,9.88,0.31,57.43,12.77,5.93,1
8747,408,120.57,46.57,11.16,0.35,47.68,13.59,4.17,1
5868,341,116.33,45.51,9.54,0.32,46.1,13.28,4.77,1
3807,546,185.44,81.22,8.56,0.2,80.06,12.09,9.49,1
8899,398,141.6,62.3,8.13,0.25,60.67,11.77,7.66,1
5196,438,126.37,48.85,11.42,0.34,50.61,16.67,4.28,1
5844,369,121.15,53.09,8.85,0.32,51.24,11.64,6.0,1
2300,269,88.184,35.349,9.689,0.435,37.216,12.0,3.648,1
9797,420,115.78,45.7,11.7,0.39,48.92,16.13,3.91,1
5476,198,66.67,25.24,9.99,0.56,27.2,13.3,2.53,1
5715,423,128.81,45.78,11.77,0.32,49.34,15.54,3.89,1
8449,364,101.74,39.33,11.79,0.44,40.72,15.61,3.34,1
8861,451,147.1,60.81,9.44,0.26,62.39,14.77,6.44,1
4651,344,103.15,36.73,11.92,0.41,42.44,16.4,3.08,1
9744,528,160.85,50.78,13.24,0.26,59.54,20.71,3.84,1
5540,291,88.43,36.79,10.07,0.47,36.5,12.04,3.65,1
8774,555,151.88,59.83,11.81,0.3,57.49,17.11,5.07,1
4390,462,130.47,52.04,11.3,0.34,54.23,17.08,4.6,1
5141,377,117.54,42.47,11.3,0.34,45.79,14.03,3.76,1
8816,432,125.64,48.41,11.36,0.34,47.38,16.97,4.26,1
2354,287,103.255,40.528,9.016,0.338,45.122,12.944,4.495,1
4067,369,128.47,51.81,9.07,0.28,52.89,15.45,5.71,1
2106,351,111.539,47.519,9.405,0.355,46.755,12.021,5.053,1
4569,500,133.4,44.39,14.34,0.35,51.87,21.36,3.1,1
4940,501,139.34,52.28,12.2,0.32,53.91,16.64,4.28,1
8006,287,82.91,33.09,11.04,0.52,33.12,14.05,3.0,1
9536,506,129.3,54.02,11.93,0.38,56.8,15.65,4.53,1
6920,279,80.18,33.02,10.76,0.55,33.73,12.49,3.07,1
8752,450,156.31,58.49,9.8,0.23,62.13,15.39,5.97,1
4401,352,132.95,51.3,8.74,0.25,53.76,12.9,5.87,1
8743,296,98.91,38.67,9.75,0.38,39.81,13.58,3.97,1
7229,303,78.91,31.84,12.12,0.61,32.8,14.84,2.63,1
3735,500,170.07,62.61,10.17,0.22,73.66,17.23,6.16,1
4866,570,155.54,63.89,11.36,0.3,64.94,15.44,5.62,1
2602,238,77.941,30.384,9.973,0.492,32.016,12.594,3.046,1
5135,325,112.47,45.83,9.03,0.32,46.96,13.5,5.08,1
6107,322,117.2,48.01,8.54,0.29,50.33,15.53,5.62,1
7723,523,153.82,63.05,10.56,0.28,61.03,14.74,5.97,1
8562,468,114.47,41.13,14.49,0.45,43.86,18.53,2.84,1
8851,421,129.05,54.18,9.89,0.32,53.37,12.9,5.48,1
3004,229,76.184,30.779,9.473,0.496,30.083,11.837,3.249,1
7877,380,111.74,44.11,10.97,0.38,46.53,15.0,4.02,1
5238,389,116.61,46.92,10.56,0.36,49.65,15.65,4.44,1
8369,506,152.27,67.47,9.55,0.27,65.74,14.15,7.07,1
8734,347,123.2,35.56,12.43,0.29,43.05,19.32,2.86,1
3220,435,150.995,40.08,13.819,0.24,56.321,22.938,2.9,1
6561,345,115.54,42.62,10.31,0.32,47.42,14.38,4.14,1
4393,368,116.37,48.91,9.58,0.34,50.22,15.86,5.11,1
4416,339,93.84,36.49,11.83,0.48,36.4,13.99,3.09,1
4314,291,82.33,31.92,11.61,0.54,32.25,14.76,2.75,1
6409,426,142.27,45.34,11.96,0.26,56.08,17.96,3.79,1
2771,262,78.77,30.416,10.968,0.531,31.953,14.333,2.773,1
7558,480,150.41,62.31,9.81,0.27,65.0,15.24,6.35,1
218,370,123.196,33.445,14.086,0.306,41.869,20.883,2.374,1
250,450,144.409,39.723,14.424,0.271,46.174,23.663,2.754,1
4898,304,102.23,39.78,9.73,0.37,42.38,14.7,4.09,1
223,251,74.426,29.692,10.763,0.569,29.682,12.671,2.759,1
8346,436,154.41,58.15,9.55,0.23,61.06,17.18,6.09,1
6385,444,130.12,50.16,11.27,0.33,52.8,16.73,4.45,1
2321,205,72.326,24.569,10.624,0.492,27.514,14.089,2.313,1
4473,471,137.98,55.37,10.83,0.31,55.08,14.0,5.11,1
5859,512,147.3,57.49,11.34,0.3,60.83,14.92,5.07,1
6941,362,118.12,46.6,9.89,0.33,47.8,17.18,4.71,1
2260,415,162.51,57.399,9.206,0.197,67.956,16.304,6.235,1
4343,572,158.71,60.25,12.09,0.29,65.52,16.44,4.98,1
6035,242,81.01,29.16,10.57,0.46,31.38,14.14,2.76,1
3835,578,180.27,73.63,9.99,0.22,76.16,14.98,7.37,1
4389,501,144.95,39.19,16.28,0.3,49.93,27.35,2.41,1
4019,274,92.47,38.25,9.12,0.4,40.0,13.68,4.19,1
2327,299,111.539,39.727,9.583,0.302,46.228,13.435,4.146,1
4984,328,108.67,44.45,9.39,0.35,46.17,14.89,4.73,1
207,465,157.622,50.93,11.625,0.235,59.203,19.584,4.381,1
5370,408,128.02,51.42,10.1,0.31,53.71,15.23,5.09,1
5908,435,113.64,40.15,13.8,0.42,44.6,17.26,2.91,1
8880,382,109.74,47.54,10.23,0.4,46.84,13.52,4.65,1
4028,450,125.78,47.16,12.15,0.36,48.55,17.61,3.88,1
5339,399,125.15,50.95,9.97,0.32,50.36,13.65,5.11,1
7641,543,170.27,55.88,12.37,0.24,64.01,18.09,4.52,1
4926,274,88.18,37.47,9.31,0.44,36.67,11.91,4.03,1
4606,340,101.98,39.21,11.04,0.41,41.62,15.2,3.55,1
6602,299,83.98,30.34,12.55,0.53,34.41,15.23,2.42,1
5730,338,91.98,31.68,13.58,0.5,34.0,18.98,2.33,1
7027,422,113.2,44.05,12.2,0.41,44.29,16.69,3.61,1
7524,483,144.99,58.42,10.53,0.29,62.18,16.29,5.55,1
519,375,108.811,39.468,12.098,0.398,42.45,17.709,3.262,1
5321,318,107.64,40.94,9.89,0.34,42.8,14.92,4.14,1
6221,362,100.57,39.54,11.66,0.45,40.72,15.78,3.39,1
3243,230,76.77,29.245,10.014,0.49,30.806,12.918,2.921,1
8397,471,139.2,47.42,12.65,0.31,53.71,19.22,3.75,1
8508,349,99.98,36.8,12.07,0.44,37.74,16.32,3.05,1
4545,308,93.84,38.35,10.23,0.44,37.95,13.67,3.75,1
3116,337,123.539,33.03,12.991,0.277,42.154,20.416,2.543,1
8738,505,146.71,59.01,10.9,0.29,60.75,16.72,5.42,1
5905,491,127.1,42.63,14.67,0.38,49.34,19.74,2.91,1
3039,339,108.225,44.28,9.748,0.364,44.777,13.345,4.543,1
4182,381,119.2,42.41,11.44,0.34,46.65,16.05,3.71,1
4876,514,152.75,62.25,10.51,0.28,63.98,15.1,5.92,1
5919,392,119.64,46.02,10.85,0.34,50.12,15.64,4.24,1
4116,429,139.64,56.96,9.59,0.28,57.14,14.0,5.94,1
5537,284,81.84,32.76,11.04,0.53,34.44,13.39,2.97,1
4773,275,84.33,29.63,11.82,0.49,33.24,15.13,2.51,1
6144,345,97.64,29.86,14.71,0.45,31.38,19.83,2.03,1
4981,336,107.84,45.4,9.42,0.36,44.72,12.75,4.82,1
8340,411,116.47,52.37,9.99,0.38,51.0,13.57,5.24,1
5813,480,121.54,39.2,15.59,0.41,41.59,20.83,2.51,1
403,430,121.296,43.466,12.596,0.367,45.706,17.677,3.451,1
5213,504,162.75,49.82,12.88,0.24,61.72,20.8,3.87,1
5910,390,125.88,52.41,9.47,0.31,51.87,12.3,5.53,1
473,326,89.497,37.677,11.017,0.511,36.346,12.705,3.42,1
5772,468,146.27,56.22,10.6,0.27,58.94,16.73,5.3,1
2076,451,141.539,52.504,10.937,0.283,58.181,16.414,4.801,1
5083,425,128.71,41.24,13.12,0.32,48.37,18.56,3.14,1
5351,447,138.51,62.08,9.17,0.29,60.54,13.0,6.77,1
9762,469,143.4,65.1,9.17,0.29,61.13,12.2,7.1,1
4478,385,119.05,44.78,10.95,0.34,45.88,15.62,4.09,1
5389,442,122.71,45.03,12.5,0.37,48.83,18.47,3.6,1
8717,463,138.02,54.8,10.76,0.31,56.94,15.8,5.09,1
4213,292,91.01,36.37,10.22,0.44,36.69,13.61,3.56,1
312,378,99.74,42.443,11.34,0.477,42.438,14.378,3.743,1
3973,460,143.92,57.41,10.2,0.28,61.4,14.85,5.63,1
4516,378,101.4,39.44,12.2,0.46,40.5,16.01,3.23,1
9786,424,129.44,45.83,11.78,0.32,50.25,16.61,3.89,1
6763,413,117.05,46.23,11.38,0.38,47.27,14.0,4.06,1
8804,457,150.75,55.84,10.42,0.25,62.29,17.97,5.36,1
4636,427,128.47,50.97,10.67,0.33,53.76,15.95,4.78,1
3217,241,78.083,23.623,12.99,0.497,27.019,16.869,1.819,1
4457,231,79.74,30.59,9.61,0.46,31.76,12.82,3.18,1
3227,364,109.74,37.66,12.306,0.38,39.0,17.782,3.06,1
6304,352,107.64,47.21,9.49,0.38,47.17,12.35,4.97,1
262,530,165.823,50.99,13.234,0.242,63.253,22.906,3.853,1
5350,411,131.3,56.93,9.19,0.3,56.46,14.04,6.19,1
2461,251,85.355,33.469,9.549,0.433,35.903,12.854,3.505,1
6592,400,124.75,44.02,11.57,0.32,48.47,18.34,3.8,1
4458,421,116.08,43.14,12.43,0.39,44.41,14.53,3.47,1
8291,538,166.89,56.92,12.03,0.24,62.37,19.8,4.73,1
3987,366,113.15,39.96,11.66,0.36,42.06,19.13,3.43,1
3986,445,133.54,47.32,11.97,0.31,51.08,17.07,3.95,1
4106,424,117.78,48.25,11.19,0.38,49.93,16.21,4.31,1
206,333,99.397,33.08,12.817,0.424,34.409,17.59,2.581,1
8623,563,168.47,72.47,9.89,0.25,72.11,12.83,7.33,1
3202,367,111.983,44.545,10.49,0.368,44.011,13.381,4.246,1
3024,311,98.711,39.947,9.912,0.401,41.869,13.275,4.03,1
4644,522,167.2,65.7,10.12,0.23,71.57,17.14,6.49,1
494,293,90.569,30.753,12.131,0.449,31.305,16.283,2.535,1
3114,418,150.267,45.22,11.769,0.233,53.852,21.928,3.842,1
6780,334,103.54,35.63,11.94,0.39,38.9,15.89,2.98,1
3139,308,121.539,43.8,8.953,0.262,46.69,14.637,4.892,1
8278,418,117.4,43.73,12.17,0.38,44.27,16.3,3.59,1
3768,572,186.79,78.77,9.25,0.21,80.71,15.85,8.52,1
5777,300,96.57,30.34,12.59,0.4,32.98,19.4,2.41,1
3222,317,108.953,39.048,10.336,0.336,42.521,15.821,3.778,1
3740,586,186.41,76.47,9.76,0.21,77.37,14.86,7.84,1
2257,492,179.681,52.489,11.935,0.192,71.386,20.458,4.398,1
8846,544,174.27,65.53,10.57,0.23,68.18,16.0,6.2,1
5377,486,142.02,45.16,13.7,0.3,53.49,19.49,3.3,1
390,396,117.054,43.967,11.468,0.363,44.922,14.841,3.834,1
7018,390,126.27,44.9,11.06,0.31,47.42,16.28,4.06,1
6006,541,155.15,64.93,10.61,0.28,65.12,17.0,6.12,1
4155,378,115.01,46.99,10.24,0.36,49.73,14.45,4.59,1
5159,579,163.44,64.91,11.36,0.27,64.76,17.37,5.72,1
4884,451,151.05,51.46,11.16,0.25,60.67,17.46,4.61,1
9910,266,73.84,26.81,12.63,0.61,29.68,15.88,2.12,1
6189,397,123.2,46.8,10.8,0.33,52.01,15.55,4.33,1
5124,401,109.15,41.53,12.29,0.42,43.42,16.57,3.38,1
315,384,104.811,41.34,11.827,0.439,41.195,14.9,3.495,1
4529,388,121.5,51.26,9.64,0.33,51.48,14.11,5.32,1
6684,332,98.91,39.48,10.71,0.43,40.8,13.46,3.69,1
4119,400,122.57,37.69,13.51,0.33,42.72,19.02,2.79,1
4852,524,156.99,62.62,10.65,0.27,61.61,17.92,5.88,1
2738,350,117.054,43.71,10.195,0.321,44.147,15.023,4.287,1
8736,460,147.88,64.45,9.09,0.26,62.65,13.35,7.09,1
4909,462,165.72,73.36,8.02,0.21,71.85,13.15,9.15,1
6237,430,145.05,60.84,9.0,0.26,62.17,14.45,6.76,1
4830,313,90.43,36.49,10.92,0.48,36.22,14.0,3.34,1
2468,343,102.811,38.093,11.465,0.408,41.677,16.005,3.323,1
4588,484,162.02,63.96,9.63,0.23,67.78,14.76,6.64,1
2120,324,108.569,39.875,10.345,0.345,43.324,15.339,3.854,1
172,415,125.439,38.55,13.707,0.331,47.127,19.097,2.813,1
4839,461,141.34,55.4,10.6,0.29,59.64,15.78,5.23,1
6072,466,133.1,49.83,11.91,0.33,52.81,17.46,4.18,1
3728,571,185.58,71.53,10.16,0.21,80.99,16.9,7.04,1
