ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,conidium
6218,55,30.971,11.092,6.314,0.721,12.369,7.0,1.757,0.569,0.827,1
6231,456,184.309,49.383,11.757,0.169,74.411,20.082,4.2,0.238,0.441,0
6236,420,161.924,32.513,16.447,0.201,52.887,25.951,1.977,0.506,0.487,0
6237,51,29.799,12.058,5.385,0.722,12.649,6.554,2.239,0.447,0.797,1
6243,447,184.551,32.361,17.587,0.165,49.031,37.853,1.84,0.543,0.389,0
6245,52,26.385,9.393,7.049,0.939,10.296,7.778,1.333,0.75,0.889,1
6255,467,165.439,33.43,17.786,0.214,50.448,31.982,1.88,0.532,0.443,0
6258,361,160.752,51.647,8.9,0.176,71.113,14.461,5.803,0.172,0.538,0
6273,417,161.338,46.297,11.468,0.201,60.44,24.247,4.037,0.248,0.439,0
6274,406,189.581,31.576,16.371,0.142,65.521,31.474,1.929,0.518,0.32,0
6289,112,39.456,14.122,10.098,0.904,15.133,10.0,1.399,0.715,0.922,1
6290,132,44.627,17.489,9.61,0.833,17.889,10.119,1.82,0.549,0.917,1
6291,102,36.87,12.035,10.791,0.943,13.416,11.314,1.115,0.897,0.899,1
6292,244,66.87,29.431,10.556,0.686,28.284,10.729,2.788,0.359,0.914,0
6293,107,38.627,14.203,9.592,0.901,14.765,10.119,1.481,0.675,0.922,1
6294,107,37.456,13.915,9.791,0.958,14.422,10.539,1.421,0.704,0.922,1
6295,184,69.598,20.576,11.386,0.477,22.204,14.96,1.807,0.553,0.754,0
6296,101,37.213,13.245,9.709,0.917,13.892,10.0,1.364,0.733,0.918,1
6297,122,41.456,15.75,9.862,0.892,16.155,10.672,1.597,0.626,0.917,1
6298,209,56.527,20.897,12.734,0.822,22.561,13.0,1.641,0.609,0.919,1
6299,91,34.87,12.157,9.531,0.94,13.342,10.0,1.276,0.784,0.91,1
6300,187,60.426,20.405,11.668,0.644,21.378,14.059,1.749,0.572,0.786,0
6301,99,35.799,13.388,9.416,0.971,13.928,9.0,1.422,0.703,0.952,1
6302,86,32.87,10.568,10.361,1.0,11.705,10.607,1.02,0.98,0.91,1
6303,99,36.87,13.48,9.351,0.915,14.422,9.899,1.442,0.694,0.9,1
6304,85,32.971,10.98,9.857,0.983,12.207,10.0,1.114,0.898,0.944,1
6305,111,38.042,13.711,10.307,0.964,14.422,11.0,1.33,0.752,0.929,1
6306,125,50.184,18.112,8.787,0.624,20.809,9.811,2.061,0.485,0.831,0
6307,143,45.113,17.004,10.707,0.883,18.028,11.508,1.588,0.63,0.911,1
6308,81,32.627,10.725,9.616,0.956,11.662,9.899,1.115,0.897,0.91,1
6309,109,38.042,13.691,10.137,0.946,14.56,10.0,1.351,0.74,0.92,1
6310,114,39.456,14.396,10.083,0.92,15.264,11.0,1.428,0.7,0.919,1
6311,118,39.456,14.769,10.173,0.953,15.297,10.0,1.452,0.689,0.933,1
6312,71,30.042,9.778,9.245,0.989,10.77,9.839,1.058,0.945,0.893,1
6313,108,38.042,13.262,10.368,0.938,13.928,11.0,1.279,0.782,0.923,1
6314,131,41.799,14.473,11.525,0.942,15.232,11.0,1.256,0.796,0.946,1
6315,109,38.042,13.871,10.005,0.946,14.422,10.607,1.386,0.721,0.928,1
6316,106,38.385,14.883,9.068,0.904,15.232,9.0,1.641,0.609,0.942,1
6317,109,39.213,14.964,9.275,0.891,15.297,9.0,1.613,0.62,0.932,1
6318,343,90.811,23.867,18.298,0.523,28.16,20.506,1.304,0.767,0.784,0
6319,88,34.042,10.716,10.456,0.954,11.705,10.607,1.025,0.976,0.912,1
6320,101,36.385,13.523,9.509,0.959,13.928,9.0,1.422,0.703,0.953,1
6321,94,36.042,12.607,9.494,0.909,13.416,10.0,1.328,0.753,0.895,1
6322,125,41.698,16.005,9.944,0.903,16.643,10.607,1.609,0.621,0.916,1
6323,91,34.042,12.332,9.396,0.987,13.038,9.899,1.312,0.762,0.924,1
6325,80,31.213,10.943,9.308,1.0,11.662,9.899,1.176,0.851,0.93,1
6326,111,38.87,14.792,9.554,0.923,15.811,10.0,1.548,0.646,0.921,1
6327,100,36.627,13.291,9.58,0.937,14.213,10.539,1.387,0.721,0.917,1
6328,107,39.213,14.578,9.345,0.874,15.232,10.0,1.56,0.641,0.918,1
6329,118,40.284,15.313,9.811,0.914,15.811,10.539,1.561,0.641,0.915,1
6330,200,67.255,27.766,9.171,0.556,27.203,11.144,3.028,0.33,0.811,0
6331,211,61.355,24.007,11.191,0.704,23.854,13.399,2.145,0.466,0.849,0
6332,112,39.213,15.042,9.48,0.915,15.297,9.0,1.587,0.63,0.945,1
6333,105,37.456,14.198,9.416,0.941,14.866,10.0,1.508,0.663,0.921,1
6334,112,38.87,13.92,10.245,0.932,14.56,11.0,1.359,0.736,0.907,1
6335,111,39.698,15.612,9.052,0.885,15.811,9.192,1.725,0.58,0.921,1
6336,77,31.456,10.611,9.24,0.978,11.402,9.899,1.148,0.871,0.895,1
6337,84,33.213,11.21,9.541,0.957,11.705,10.0,1.175,0.851,0.918,1
6338,102,36.627,13.264,9.791,0.955,13.928,10.0,1.355,0.738,0.932,1
6339,101,37.213,13.701,9.386,0.917,14.866,9.0,1.46,0.685,0.922,1
6340,103,37.456,13.77,9.524,0.923,14.56,10.0,1.446,0.692,0.907,1
6341,193,61.698,26.745,9.188,0.637,25.71,10.331,2.911,0.344,0.85,0
6342,117,40.385,15.711,9.482,0.901,15.811,9.0,1.657,0.604,0.951,1
6343,104,38.042,13.854,9.558,0.903,14.765,10.461,1.449,0.69,0.916,1
6344,119,41.213,15.342,9.876,0.88,15.652,10.0,1.554,0.644,0.926,1
6345,100,35.456,12.659,10.058,1.0,13.601,10.0,1.259,0.795,0.935,1
6346,95,34.627,12.753,9.485,0.996,13.416,10.0,1.345,0.744,0.931,1
6347,123,40.042,13.594,11.52,0.964,14.422,12.0,1.18,0.847,0.928,1
6348,107,37.698,14.044,9.7,0.946,14.765,9.899,1.448,0.691,0.915,1
6349,104,37.456,13.519,9.795,0.932,14.318,10.585,1.38,0.725,0.904,1
6350,107,37.799,13.754,9.905,0.941,14.422,10.0,1.389,0.72,0.943,1
6351,127,42.284,16.405,9.857,0.893,17.0,10.607,1.664,0.601,0.927,1
6352,76,31.213,10.119,9.563,0.98,10.817,9.899,1.058,0.945,0.916,1
6354,116,39.799,14.728,10.028,0.92,15.232,10.0,1.469,0.681,0.939,1
6355,123,41.456,15.321,10.222,0.899,15.811,10.752,1.499,0.667,0.921,1
6356,228,67.012,28.849,10.063,0.638,27.857,11.154,2.867,0.349,0.869,0
6357,81,33.456,11.239,9.176,0.909,12.207,9.899,1.225,0.816,0.88,1
6358,112,38.87,15.127,9.427,0.932,15.811,9.899,1.605,0.623,0.926,1
6359,107,37.456,13.385,10.178,0.958,14.318,11.0,1.315,0.76,0.915,1
6360,115,40.042,14.571,10.049,0.901,15.232,10.686,1.45,0.69,0.913,1
6361,113,39.799,15.425,9.327,0.896,15.811,9.0,1.654,0.605,0.942,1
6362,206,54.184,19.267,13.613,0.882,20.616,14.596,1.415,0.707,0.902,0
6363,105,36.87,13.542,9.872,0.971,14.318,10.539,1.372,0.729,0.921,1
6364,482,196.451,30.351,20.22,0.157,49.739,31.872,1.501,0.666,0.406,0
6374,480,169.823,31.658,19.305,0.209,48.918,27.425,1.64,0.61,0.489,0
6377,471,187.823,60.912,9.845,0.168,78.772,15.787,6.187,0.162,0.551,0
6380,250,94.811,36.931,8.619,0.349,40.361,11.8,4.285,0.233,0.649,0
6381,103,36.627,14.043,9.339,0.965,14.765,10.0,1.504,0.665,0.936,1
6385,481,193.723,30.131,20.326,0.161,48.374,38.703,1.482,0.675,0.396,0
6387,400,166.309,52.268,9.744,0.182,59.363,17.382,5.364,0.186,0.499,0
6390,196,71.841,18.997,13.137,0.477,24.187,17.27,1.446,0.692,0.698,0
6395,412,146.024,30.756,17.056,0.243,43.186,26.823,1.803,0.555,0.529,0
6396,316,96.083,38.291,10.508,0.43,38.328,13.599,3.644,0.274,0.717,0
6398,262,107.782,40.424,8.252,0.283,44.822,12.503,4.899,0.204,0.577,0
6401,280,113.397,39.552,9.014,0.274,44.011,12.627,4.388,0.228,0.653,0
6402,380,149.681,29.775,16.249,0.213,39.205,26.364,1.832,0.546,0.498,0
6405,116,40.627,15.486,9.537,0.883,16.155,10.0,1.624,0.616,0.928,1
6414,223,110.368,32.809,8.654,0.23,48.166,13.271,3.791,0.264,0.53,0
6415,242,109.439,37.597,8.195,0.254,45.277,13.257,4.588,0.218,0.568,0
6420,381,154.61,47.435,10.227,0.2,63.561,16.759,4.638,0.216,0.497,0
6427,438,191.137,35.382,15.762,0.151,51.884,27.196,2.245,0.445,0.476,0
6433,55,29.799,12.48,5.611,0.778,13.0,6.656,2.224,0.45,0.873,1
6440,406,172.066,38.607,13.39,0.172,52.773,28.067,2.883,0.347,0.442,0
6448,67,33.213,13.0,6.562,0.763,13.416,7.562,1.981,0.505,0.865,1
6456,130,48.184,20.171,8.206,0.704,20.809,9.192,2.458,0.407,0.858,1
6460,412,177.38,28.899,18.152,0.165,47.381,30.066,1.592,0.628,0.437,0
6463,111,39.213,13.122,10.77,0.907,14.422,11.0,1.218,0.821,0.914,1
6468,436,182.066,36.713,15.121,0.165,60.539,30.8,2.428,0.412,0.384,0
6472,357,133.782,42.034,10.814,0.251,50.695,17.489,3.887,0.257,0.522,0
6477,363,137.924,34.752,13.3,0.24,54.231,20.234,2.613,0.383,0.517,0
6486,243,108.811,29.636,10.44,0.258,41.437,19.665,2.839,0.352,0.464,0
6494,233,89.154,25.531,11.62,0.368,34.54,17.053,2.197,0.455,0.596,0
6495,140,45.456,18.218,9.784,0.851,18.974,10.0,1.862,0.537,0.924,1
6502,80,45.799,14.88,6.845,0.479,18.868,10.047,2.174,0.46,0.693,0
6503,71,40.87,14.959,6.043,0.534,17.464,7.614,2.475,0.404,0.759,0
6505,486,150.024,28.789,21.494,0.271,40.497,26.989,1.339,0.747,0.628,0
6507,114,40.042,15.242,9.523,0.893,15.652,10.119,1.6,0.625,0.912,1
6509,399,99.882,30.974,16.402,0.503,38.949,19.672,1.888,0.53,0.777,0
6510,137,46.042,17.502,9.966,0.812,19.235,11.0,1.756,0.569,0.91,1
6512,127,45.456,15.488,10.441,0.772,16.643,10.607,1.483,0.674,0.891,1
6513,142,50.527,18.076,10.002,0.699,20.248,11.142,1.807,0.553,0.861,1
6515,105,39.456,13.862,9.644,0.848,15.0,10.539,1.437,0.696,0.886,1
6516,88,35.213,12.942,8.658,0.892,14.213,9.899,1.495,0.669,0.907,1
6518,132,51.698,19.367,8.678,0.621,22.136,9.446,2.232,0.448,0.86,1
6519,115,45.113,16.877,8.676,0.71,19.105,9.899,1.945,0.514,0.852,1
6520,91,35.456,12.213,9.487,0.91,13.416,9.899,1.287,0.777,0.897,1
6525,132,49.355,19.18,8.763,0.681,20.809,9.899,2.189,0.457,0.877,1
6527,108,41.456,16.496,8.336,0.79,17.889,9.459,1.979,0.505,0.904,1
6528,51,38.284,16.461,3.945,0.437,16.155,5.347,4.173,0.24,0.675,0
6529,150,50.77,17.665,10.811,0.731,19.416,11.981,1.634,0.612,0.867,1
6532,106,39.213,14.517,9.297,0.866,15.264,9.839,1.562,0.64,0.91,1
6534,131,53.113,17.52,9.52,0.584,21.19,11.827,1.84,0.543,0.755,1
6536,186,57.355,20.003,11.839,0.711,21.587,13.533,1.69,0.592,0.859,0
6537,396,123.539,30.248,16.669,0.326,41.11,24.822,1.815,0.551,0.63,0
6543,452,186.066,57.891,9.941,0.164,73.027,17.308,5.823,0.172,0.447,0
6546,125,47.698,14.071,11.311,0.69,15.811,13.6,1.244,0.804,0.804,1
6548,257,94.083,36.615,8.937,0.365,37.59,14.0,4.097,0.244,0.632,0
6549,57,38.87,14.629,4.961,0.474,16.155,6.896,2.949,0.339,0.713,0
6552,73,35.698,15.581,5.965,0.72,15.811,7.0,2.612,0.383,0.844,1
6553,92,36.87,13.722,8.536,0.85,15.232,9.707,1.608,0.622,0.876,1
6554,93,37.456,13.857,8.545,0.833,15.264,9.707,1.622,0.617,0.873,1
6556,139,47.698,17.824,9.929,0.768,19.105,10.914,1.795,0.557,0.883,1
6557,123,47.941,17.119,9.148,0.673,19.698,10.514,1.871,0.534,0.817,1
6558,76,70.083,18.941,5.109,0.194,26.87,9.116,3.708,0.27,0.41,0
6559,70,35.213,14.605,6.103,0.709,15.524,6.626,2.393,0.418,0.859,1
6560,116,41.213,15.962,9.253,0.858,15.811,9.0,1.725,0.58,0.932,1
6562,222,74.669,24.249,11.656,0.5,29.967,15.782,2.08,0.481,0.762,0
6564,112,43.456,15.721,9.071,0.745,18.028,10.0,1.733,0.577,0.882,1
6565,133,48.042,18.531,9.138,0.724,20.1,9.0,2.028,0.493,0.914,1
6571,468,202.066,48.209,12.36,0.144,70.385,27.041,3.9,0.256,0.371,0
6574,259,99.64,40.994,8.044,0.328,40.817,12.957,5.096,0.196,0.604,0
6578,126,43.698,15.272,10.505,0.829,16.401,11.245,1.454,0.688,0.884,1
6579,96,43.799,15.814,7.729,0.629,18.248,8.0,2.046,0.489,0.846,1
6581,51,43.113,11.562,5.616,0.345,16.401,9.05,2.059,0.486,0.548,0
6582,57,40.042,16.633,4.363,0.447,17.889,6.637,3.812,0.262,0.695,0
6583,97,37.698,13.238,9.329,0.858,14.318,10.0,1.419,0.705,0.882,1
6585,256,84.426,25.004,13.036,0.451,31.89,18.083,1.918,0.521,0.718,0
6587,118,43.113,16.223,9.261,0.798,17.088,10.213,1.752,0.571,0.881,1
6589,70,46.627,17.586,5.068,0.405,19.925,7.906,3.47,0.288,0.693,0
6590,107,44.042,15.5,8.79,0.693,18.248,9.0,1.763,0.567,0.866,1
6592,57,49.113,21.195,3.424,0.297,22.361,4.727,6.19,0.162,0.667,0
6593,178,84.468,31.161,7.273,0.314,39.623,9.899,4.284,0.233,0.681,0
6598,98,38.627,14.083,8.86,0.825,15.524,9.0,1.589,0.629,0.895,1
6601,108,38.627,13.648,10.076,0.91,15.0,10.607,1.355,0.738,0.919,1
6605,135,49.698,18.076,9.509,0.687,20.248,10.298,1.901,0.526,0.857,1
6608,117,46.284,17.418,8.553,0.686,19.647,9.0,2.037,0.491,0.893,1
6611,138,55.355,18.747,9.372,0.566,21.587,11.013,2.0,0.5,0.795,1
6613,133,49.456,17.37,9.749,0.683,19.416,10.752,1.782,0.561,0.866,1
6615,94,43.113,15.406,7.769,0.636,16.492,10.0,1.983,0.504,0.81,0
6616,104,39.456,14.357,9.223,0.839,15.297,10.0,1.557,0.642,0.893,1
6621,183,53.698,17.335,13.441,0.798,19.799,14.0,1.29,0.775,0.915,1
6622,441,190.309,51.281,10.949,0.153,70.937,21.04,4.683,0.214,0.417,0
6623,117,44.284,16.434,9.065,0.75,17.804,10.262,1.813,0.552,0.876,1
6627,109,40.042,15.043,9.226,0.854,16.279,9.0,1.631,0.613,0.912,1
6632,278,96.811,33.504,10.565,0.373,39.699,13.703,3.171,0.315,0.694,0
6633,111,39.456,14.872,9.503,0.896,15.62,9.899,1.565,0.639,0.929,1
6635,112,42.042,14.722,9.687,0.796,16.401,10.733,1.52,0.658,0.9,1
6636,121,42.87,15.933,9.67,0.827,17.205,10.413,1.648,0.607,0.9,1
6637,111,44.042,15.528,9.101,0.719,17.464,10.0,1.706,0.586,0.854,1
6638,261,82.811,29.548,11.246,0.478,33.838,13.667,2.627,0.381,0.743,0
6643,419,152.853,41.888,12.736,0.225,48.836,21.116,3.289,0.304,0.538,0
6644,131,43.113,17.068,9.773,0.886,17.464,10.461,1.746,0.573,0.913,1
6645,326,122.125,46.387,8.948,0.275,52.202,12.03,5.184,0.193,0.64,0
6649,237,89.74,27.843,10.838,0.37,32.802,16.263,2.569,0.389,0.623,0
6663,400,163.823,29.92,17.022,0.187,45.541,28.926,1.758,0.569,0.477,0
6664,223,107.64,21.06,13.482,0.242,32.894,22.896,1.562,0.64,0.465,0
6674,302,110.711,30.859,12.46,0.31,42.755,17.71,2.477,0.404,0.566,0
6683,441,175.037,27.754,20.231,0.181,51.039,33.761,1.372,0.729,0.415,0
6684,445,153.924,42.933,13.197,0.236,55.109,21.913,3.253,0.307,0.545,0
6699,111,39.213,14.884,9.496,0.907,15.232,9.806,1.567,0.638,0.925,1
6708,423,159.823,55.747,9.661,0.208,63.063,17.705,5.77,0.173,0.491,0
6717,428,174.167,66.891,8.147,0.177,73.437,13.714,8.211,0.122,0.53,0
6719,478,169.681,41.217,14.766,0.209,53.6,28.0,2.791,0.358,0.475,0
6721,397,145.338,35.718,14.152,0.236,48.021,25.685,2.524,0.396,0.486,0
6724,386,149.095,46.482,10.573,0.218,59.775,17.011,4.396,0.227,0.521,0
6725,489,195.966,40.654,15.315,0.16,64.846,30.869,2.654,0.377,0.393,0
6732,393,146.61,45.607,10.972,0.23,55.543,17.545,4.157,0.241,0.522,0
6733,239,105.054,30.164,10.088,0.272,38.471,17.735,2.99,0.334,0.53,0
6735,174,63.355,24.671,8.98,0.545,25.298,11.926,2.747,0.364,0.765,0
6745,329,116.61,24.056,17.413,0.304,32.985,21.708,1.382,0.724,0.598,0
6747,253,111.296,32.287,9.977,0.257,43.6,15.849,3.236,0.309,0.537,0
6752,270,108.811,38.079,9.028,0.287,44.944,14.567,4.218,0.237,0.563,0
6756,424,155.48,28.486,18.952,0.22,42.579,32.373,1.503,0.665,0.463,0
6759,143,54.77,18.148,10.033,0.599,20.809,12.021,1.809,0.553,0.788,1
6769,82,33.213,10.881,9.595,0.934,11.662,10.0,1.134,0.882,0.901,1
6774,411,145.782,49.856,10.496,0.243,58.31,15.851,4.75,0.211,0.608,0
6777,67,30.042,11.026,7.737,0.933,11.662,8.485,1.425,0.702,0.893,1
6782,119,41.113,15.885,9.538,0.885,16.553,10.2,1.665,0.6,0.905,1
6784,110,44.284,16.524,8.476,0.705,18.439,10.0,1.949,0.513,0.843,1
6832,422,159.581,34.272,15.678,0.208,47.885,26.096,2.186,0.457,0.548,0
6837,258,109.397,28.912,11.362,0.271,40.311,19.434,2.545,0.393,0.501,0
6850,465,193.48,33.123,17.874,0.156,47.424,35.501,1.853,0.54,0.422,0
6865,350,112.368,41.137,10.833,0.348,42.202,14.769,3.797,0.263,0.708,0
6870,100,43.456,15.006,8.485,0.665,16.553,10.587,1.769,0.565,0.769,0
6873,356,150.024,30.231,14.993,0.199,49.244,23.873,2.016,0.496,0.459,0
6875,103,40.284,14.455,9.073,0.798,16.125,10.0,1.593,0.628,0.877,1
6876,92,35.799,12.406,9.442,0.902,13.416,10.0,1.314,0.761,0.911,1
6880,99,37.799,13.156,9.581,0.871,14.765,10.0,1.373,0.728,0.921,1
6881,61,44.527,18.615,4.172,0.387,20.0,6.121,4.462,0.224,0.663,0
6882,164,55.941,19.954,10.465,0.659,21.541,11.961,1.907,0.524,0.83,1
6891,53,40.627,17.299,3.901,0.404,18.028,5.267,4.435,0.226,0.716,0
6894,107,38.87,13.107,10.394,0.89,14.318,11.2,1.261,0.793,0.895,1
6895,408,159.48,34.264,15.161,0.202,55.731,27.66,2.26,0.442,0.392,0
6896,133,49.941,18.043,9.385,0.67,20.248,11.094,1.922,0.52,0.816,1
6898,58,42.284,10.662,6.926,0.408,12.806,10.543,1.539,0.65,0.62,0
6900,140,51.113,17.594,10.131,0.673,20.518,11.513,1.737,0.576,0.843,1
6902,299,83.012,30.003,12.689,0.545,33.422,15.836,2.365,0.423,0.804,0
6904,116,48.527,16.215,9.108,0.619,19.925,10.0,1.78,0.562,0.826,1
6907,307,118.711,25.188,15.519,0.274,36.688,21.187,1.623,0.616,0.608,0
6908,121,44.042,17.259,8.927,0.784,18.682,9.0,1.933,0.517,0.91,1
6911,81,32.627,12.05,8.559,0.956,12.649,9.0,1.408,0.71,0.905,1
6912,302,97.154,38.454,9.999,0.402,38.079,13.777,3.846,0.26,0.652,0
6917,69,40.77,10.493,8.372,0.522,13.601,10.776,1.253,0.798,0.687,0
6918,128,49.941,17.503,9.311,0.645,20.248,10.59,1.88,0.532,0.828,1
6926,97,40.042,11.936,10.348,0.76,13.892,10.85,1.153,0.867,0.855,1
6930,131,47.456,16.368,10.19,0.731,18.682,11.0,1.606,0.623,0.868,1
6939,140,53.941,19.727,9.036,0.605,21.587,11.0,2.183,0.458,0.795,1
6943,147,57.698,22.02,8.5,0.555,24.187,10.0,2.591,0.386,0.808,1
6944,121,42.284,16.028,9.612,0.85,16.401,10.286,1.667,0.6,0.9,1
6945,81,48.87,16.323,6.318,0.426,19.698,8.542,2.584,0.387,0.686,0
6947,190,73.255,22.528,10.738,0.445,27.857,14.764,2.098,0.477,0.67,0
6948,304,104.468,40.877,9.469,0.35,43.417,11.642,4.317,0.232,0.735,0
6949,280,126.711,33.399,10.674,0.219,40.262,15.649,3.129,0.32,0.559,0
6954,62,49.355,13.551,5.826,0.32,18.868,8.791,2.326,0.43,0.559,0
6955,169,56.527,21.639,9.944,0.665,23.345,11.0,2.176,0.46,0.897,1
6960,418,165.137,44.819,11.875,0.193,68.942,19.357,3.774,0.265,0.478,0
6972,289,83.598,34.186,10.764,0.52,35.355,12.0,3.176,0.315,0.826,0
6973,320,112.569,33.058,12.325,0.317,40.817,18.21,2.682,0.373,0.588,0
6976,362,129.296,42.624,10.813,0.272,51.478,18.236,3.942,0.254,0.554,0
6977,123,43.456,14.342,10.92,0.818,16.279,12.203,1.313,0.761,0.898,1
6984,415,160.066,42.762,12.357,0.204,65.299,21.279,3.461,0.289,0.445,0
6985,393,135.782,36.457,13.725,0.268,51.0,19.941,2.656,0.376,0.616,0
6987,380,160.995,33.243,14.554,0.184,46.519,25.767,2.284,0.438,0.507,0
6990,416,152.51,35.927,14.743,0.225,45.695,22.313,2.437,0.41,0.555,0
6993,345,99.497,39.204,11.205,0.438,41.485,13.836,3.499,0.286,0.773,0
7005,136,49.698,18.015,9.612,0.692,19.416,10.883,1.874,0.534,0.863,1
7022,279,97.64,24.151,14.709,0.368,31.016,21.343,1.642,0.609,0.602,0
7030,92,34.385,11.425,10.253,0.978,12.207,10.0,1.114,0.897,0.939,1
7044,361,117.64,44.051,10.434,0.328,43.566,15.921,4.222,0.237,0.689,0
7051,98,41.213,13.923,8.962,0.725,16.643,9.718,1.554,0.644,0.863,1
7052,149,53.598,18.703,10.144,0.652,21.19,12.291,1.844,0.542,0.821,1
7063,73,30.385,11.154,8.333,0.994,11.705,8.0,1.338,0.747,0.942,1
7067,421,170.309,25.003,21.438,0.182,46.53,38.794,1.166,0.857,0.375,0
7069,428,164.995,37.373,14.581,0.198,61.685,23.592,2.563,0.39,0.45,0
7070,368,132.167,24.687,18.98,0.265,33.526,24.141,1.301,0.769,0.576,0
7071,135,53.113,17.611,9.76,0.601,19.925,12.776,1.804,0.554,0.758,1
7073,87,34.042,12.506,8.858,0.943,13.342,9.0,1.412,0.708,0.911,1
7077,103,36.971,12.521,10.474,0.947,13.892,10.0,1.195,0.837,0.949,1
7097,357,134.51,26.534,17.131,0.248,39.623,27.672,1.549,0.646,0.496,0
7102,355,130.853,32.947,13.719,0.261,46.271,21.692,2.402,0.416,0.498,0
7107,333,123.924,43.701,9.702,0.272,50.329,14.483,4.504,0.222,0.61,0
7114,405,155.238,35.873,14.375,0.211,55.471,24.185,2.496,0.401,0.507,0
7118,126,50.527,19.89,8.066,0.62,19.723,9.911,2.466,0.406,0.805,0
7123,105,36.87,14.209,9.409,0.971,14.765,9.899,1.51,0.662,0.929,1
7138,143,53.941,19.58,9.299,0.618,22.023,11.717,2.106,0.475,0.784,1
7143,187,70.184,27.869,8.544,0.477,27.893,10.0,3.262,0.307,0.787,0
7146,351,129.882,35.847,12.467,0.261,41.304,18.881,2.875,0.348,0.603,0
7147,104,61.255,17.937,7.383,0.348,21.024,11.249,2.43,0.412,0.623,0
7152,233,81.74,31.898,9.3,0.438,34.132,12.062,3.43,0.292,0.711,0
7153,238,98.569,29.337,10.329,0.308,37.59,16.364,2.84,0.352,0.585,0
7156,298,113.983,24.27,15.633,0.288,39.051,23.035,1.552,0.644,0.57,0
7159,129,52.184,20.673,7.945,0.595,22.204,9.366,2.602,0.384,0.809,1
7160,382,138.409,28.768,16.907,0.251,49.82,26.777,1.702,0.588,0.481,0
7162,400,150.752,26.215,19.428,0.221,45.486,32.128,1.349,0.741,0.44,0
7168,53,25.799,9.615,7.019,1.0,10.296,7.778,1.37,0.73,0.906,1
7171,211,80.326,28.428,9.45,0.411,32.65,12.075,3.008,0.332,0.708,0
7179,414,156.752,45.335,11.627,0.212,58.549,18.046,3.899,0.256,0.522,0
7191,400,152.652,56.27,9.051,0.216,68.25,12.048,6.217,0.161,0.663,0
7211,141,53.941,20.244,8.868,0.609,21.587,10.841,2.283,0.438,0.799,1
7213,81,36.87,11.702,8.813,0.749,13.601,9.899,1.328,0.753,0.839,1
7229,391,157.782,42.522,11.708,0.197,64.195,19.437,3.632,0.275,0.492,0
7231,475,200.693,38.083,15.881,0.148,68.154,29.932,2.398,0.417,0.362,0
7232,393,165.238,36.291,13.788,0.181,55.543,23.642,2.632,0.38,0.44,0
7233,58,42.284,16.044,4.603,0.408,18.385,6.434,3.486,0.287,0.627,0
7235,407,164.167,29.262,17.709,0.19,48.703,32.022,1.652,0.605,0.428,0
7244,370,137.782,48.75,9.664,0.245,59.203,13.958,5.045,0.198,0.62,0
7248,129,46.284,16.727,9.819,0.757,18.601,11.18,1.704,0.587,0.884,1
7249,51,39.113,16.794,3.867,0.419,17.804,5.6,4.343,0.23,0.699,0
7250,129,46.87,16.758,9.801,0.738,17.72,10.357,1.71,0.585,0.884,1
7251,143,50.77,17.915,10.163,0.697,20.616,11.4,1.763,0.567,0.854,1
7265,79,46.627,14.333,7.018,0.457,17.088,9.944,2.042,0.49,0.702,0
7266,118,42.627,15.082,9.961,0.816,17.029,11.0,1.514,0.66,0.901,1
7271,346,134.368,28.077,15.69,0.241,43.29,25.876,1.789,0.559,0.451,0
7272,314,131.296,47.904,8.346,0.229,55.66,11.7,5.74,0.174,0.61,0
7276,166,57.456,21.655,9.76,0.632,24.352,10.507,2.219,0.451,0.865,1
7277,102,37.213,14.157,9.174,0.926,14.56,9.0,1.543,0.648,0.932,1
7278,92,35.456,12.904,9.077,0.92,13.416,9.899,1.422,0.703,0.902,1
7283,365,141.924,34.853,13.334,0.228,55.902,21.104,2.614,0.383,0.462,0
7300,143,47.698,17.688,10.294,0.79,19.105,11.0,1.718,0.582,0.899,1
7315,416,158.309,35.669,14.85,0.209,50.636,27.39,2.402,0.416,0.449,0
7317,445,170.752,33.478,16.924,0.192,56.851,27.973,1.978,0.506,0.419,0
7318,361,124.853,28.756,15.984,0.291,34.67,22.808,1.799,0.556,0.641,0
7323,115,40.627,16.282,8.993,0.876,16.492,9.0,1.811,0.552,0.924,1
7334,86,34.627,12.305,8.899,0.901,13.601,9.0,1.383,0.723,0.905,1
7336,201,91.74,31.772,8.055,0.3,36.401,12.522,3.944,0.254,0.564,0
7338,370,141.296,42.049,11.203,0.233,53.6,17.225,3.753,0.266,0.557,0
7339,219,93.397,26.308,10.599,0.315,31.78,17.445,2.482,0.403,0.52,0
7340,366,142.024,41.803,11.148,0.228,58.31,18.657,3.75,0.267,0.475,0
7353,328,98.811,26.539,15.736,0.422,36.056,19.365,1.686,0.593,0.727,0
7355,79,44.77,14.813,6.79,0.495,17.804,8.372,2.181,0.458,0.728,0
7357,190,60.77,23.158,10.446,0.647,25.495,12.075,2.217,0.451,0.852,1
7360,212,89.154,28.671,9.415,0.335,34.713,14.773,3.045,0.328,0.572,0
7363,94,34.627,12.206,9.806,0.985,12.649,10.0,1.245,0.803,0.926,1
7365,118,42.284,16.152,9.302,0.829,17.0,10.196,1.736,0.576,0.894,1
