ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,germination
8322,116,42.87,17.575,8.404,0.793,18.028,9.391,2.091,0.478,0.903,0
8323,97,36.971,14.658,8.426,0.892,14.56,8.0,1.74,0.575,0.946,0
8324,188,89.74,29.775,8.039,0.293,32.388,13.991,3.704,0.27,0.548,1
8326,80,34.042,12.524,8.133,0.868,13.601,9.0,1.54,0.649,0.884,0
8327,171,73.74,24.429,8.913,0.395,29.12,13.011,2.741,0.365,0.632,1
8328,89,34.971,12.522,9.049,0.915,13.416,9.0,1.384,0.723,0.927,0
8329,102,39.213,15.993,8.12,0.834,16.279,8.0,1.969,0.508,0.927,0
8330,170,85.983,30.266,7.152,0.289,34.205,11.535,4.232,0.236,0.548,1
8331,101,38.042,15.097,8.518,0.877,15.652,9.391,1.772,0.564,0.922,0
8332,92,35.799,13.806,8.484,0.902,14.318,9.0,1.627,0.615,0.929,0
8333,105,39.456,16.434,8.135,0.848,17.0,8.944,2.02,0.495,0.917,0
8334,111,39.456,14.798,9.55,0.896,15.297,10.0,1.549,0.645,0.91,0
8335,81,33.456,12.765,8.079,0.909,13.416,8.485,1.58,0.633,0.905,0
8336,72,30.971,11.395,8.045,0.943,11.705,8.0,1.416,0.706,0.923,0
8337,104,38.627,15.308,8.65,0.876,16.155,9.0,1.77,0.565,0.929,0
8338,127,43.456,15.287,10.578,0.845,16.492,11.0,1.445,0.692,0.904,0
8339,90,35.456,13.558,8.452,0.9,13.892,9.153,1.604,0.623,0.909,0
8340,209,105.983,28.838,9.228,0.234,36.878,15.835,3.125,0.32,0.429,1
8343,116,43.698,17.936,8.235,0.763,17.889,8.834,2.178,0.459,0.889,0
8344,167,101.397,34.956,6.083,0.204,43.681,11.127,5.747,0.174,0.497,1
8345,99,39.456,15.578,8.091,0.799,16.553,9.171,1.925,0.519,0.892,0
8346,99,36.87,13.747,9.169,0.915,14.318,9.803,1.499,0.667,0.9,0
8347,109,41.456,17.361,7.994,0.797,17.464,8.384,2.172,0.46,0.897,0
8348,113,40.627,16.165,8.9,0.86,16.492,9.0,1.816,0.551,0.915,0
8349,155,48.042,17.704,11.147,0.844,18.788,12.0,1.588,0.63,0.925,0
8350,93,36.627,14.078,8.411,0.871,14.765,8.944,1.674,0.597,0.912,0
8351,55,28.385,11.682,5.995,0.858,11.705,6.548,1.949,0.513,0.88,0
8352,106,39.213,15.628,8.636,0.866,15.811,9.0,1.81,0.553,0.914,0
8353,114,41.213,16.464,8.816,0.843,16.763,9.0,1.867,0.535,0.931,0
8355,114,43.698,18.278,7.941,0.75,18.358,8.598,2.302,0.434,0.887,0
8356,187,87.012,29.312,8.123,0.31,34.438,13.189,3.609,0.277,0.562,1
8357,95,37.213,14.67,8.245,0.862,15.232,8.854,1.779,0.562,0.922,0
8358,186,96.569,37.144,6.376,0.251,41.34,10.404,5.826,0.172,0.579,1
8360,113,41.113,15.991,8.997,0.84,16.401,9.707,1.777,0.563,0.89,0
8361,103,38.87,14.993,8.747,0.857,15.264,9.391,1.714,0.583,0.892,0
8362,89,36.042,13.776,8.226,0.861,14.422,9.192,1.675,0.597,0.908,0
8363,106,38.284,13.71,9.844,0.909,14.318,10.436,1.393,0.718,0.898,0
8364,98,36.627,13.121,9.51,0.918,13.928,10.0,1.38,0.725,0.916,0
8365,92,36.042,13.643,8.586,0.89,13.928,9.391,1.589,0.629,0.906,0
8366,125,43.698,17.626,9.029,0.823,18.028,9.707,1.952,0.512,0.912,0
8367,99,37.456,14.54,8.669,0.887,15.0,9.192,1.677,0.596,0.912,0
8368,94,36.87,13.863,8.634,0.869,14.422,9.192,1.606,0.623,0.895,0
8369,95,36.87,14.156,8.544,0.878,15.232,9.192,1.657,0.604,0.913,0
8370,103,37.799,14.378,9.121,0.906,14.866,9.0,1.576,0.634,0.936,0
8371,86,33.799,12.611,8.683,0.946,13.601,9.0,1.452,0.689,0.93,0
8372,100,37.799,14.861,8.568,0.88,15.232,9.0,1.734,0.577,0.926,0
8373,107,38.627,14.995,9.085,0.901,15.652,9.944,1.65,0.606,0.93,0
8374,101,37.456,14.657,8.774,0.905,15.232,9.47,1.67,0.599,0.91,0
8375,100,37.456,14.579,8.733,0.896,15.232,9.391,1.669,0.599,0.909,0
8376,99,37.213,13.694,9.205,0.898,14.422,9.944,1.488,0.672,0.917,0
8377,107,40.042,16.253,8.382,0.839,16.492,9.0,1.939,0.516,0.915,0
8378,98,37.698,14.651,8.516,0.867,15.264,9.192,1.72,0.581,0.891,0
8379,99,37.456,15.006,8.4,0.887,15.62,8.485,1.786,0.56,0.93,0
8380,120,43.456,16.594,9.208,0.799,17.263,10.0,1.802,0.555,0.896,0
8381,111,40.042,15.288,9.245,0.87,16.125,10.119,1.654,0.605,0.914,0
8382,113,41.113,16.756,8.586,0.84,17.0,9.192,1.952,0.512,0.911,0
8383,100,38.284,14.897,8.547,0.857,15.811,9.391,1.743,0.574,0.893,0
8384,103,37.456,13.705,9.569,0.923,14.318,10.0,1.432,0.698,0.907,0
8385,108,39.213,14.926,9.213,0.883,15.297,9.0,1.62,0.617,0.931,0
8386,104,38.87,14.82,8.935,0.865,15.264,9.899,1.659,0.603,0.897,0
8387,99,36.385,13.492,9.342,0.94,13.928,9.0,1.444,0.692,0.943,0
8388,109,40.527,16.405,8.46,0.834,16.401,8.485,1.939,0.516,0.908,0
8389,57,30.627,11.697,6.205,0.764,12.649,7.155,1.885,0.53,0.844,0
8390,57,28.385,10.61,6.84,0.889,11.662,7.766,1.551,0.645,0.891,0
8391,108,40.042,16.119,8.531,0.846,16.763,9.0,1.89,0.529,0.927,0
8392,101,38.042,14.072,9.139,0.877,14.765,9.803,1.54,0.649,0.898,0
8393,93,35.456,13.573,8.724,0.93,13.928,9.459,1.556,0.643,0.907,0
8394,100,36.627,14.456,8.808,0.937,14.866,9.0,1.641,0.609,0.93,0
8395,103,40.042,16.008,8.192,0.807,16.492,9.0,1.954,0.512,0.896,0
8396,101,39.456,15.774,8.153,0.815,16.125,8.913,1.935,0.517,0.898,0
8397,104,40.385,16.815,7.875,0.801,16.492,8.0,2.135,0.468,0.924,0
8398,80,33.456,12.627,8.067,0.898,13.038,8.485,1.565,0.639,0.899,0
8399,103,39.698,16.319,8.036,0.821,16.401,8.485,2.031,0.492,0.904,0
8400,96,36.284,13.831,8.838,0.916,14.422,9.192,1.565,0.639,0.901,0
8401,99,38.042,15.198,8.294,0.86,15.811,8.974,1.832,0.546,0.917,0
8402,105,38.042,14.037,9.524,0.912,14.866,10.0,1.474,0.678,0.917,0
8403,193,92.225,36.348,6.761,0.285,39.115,11.371,5.377,0.186,0.563,1
8404,111,41.213,16.621,8.503,0.821,17.0,9.391,1.955,0.512,0.921,0
8405,140,48.527,20.053,8.889,0.747,20.125,9.391,2.256,0.443,0.897,0
8406,110,39.456,15.572,8.994,0.888,16.155,9.944,1.731,0.578,0.913,0
8407,111,40.627,16.241,8.702,0.845,16.763,9.0,1.866,0.536,0.925,0
8408,82,34.042,12.555,8.316,0.889,13.038,9.153,1.51,0.662,0.891,0
8409,99,37.213,14.278,8.829,0.898,14.866,9.0,1.617,0.618,0.925,0
8410,105,40.042,16.142,8.282,0.823,16.763,9.0,1.949,0.513,0.917,0
8411,61,27.556,9.526,8.154,1.0,10.296,8.0,1.168,0.856,0.938,0
8412,113,42.042,16.921,8.503,0.803,17.464,9.285,1.99,0.502,0.911,0
8414,121,43.456,17.179,8.968,0.805,17.464,9.61,1.916,0.522,0.9,0
8415,99,37.698,14.993,8.407,0.875,15.264,8.485,1.783,0.561,0.917,0
8416,103,40.042,16.287,8.052,0.807,16.553,8.854,2.023,0.494,0.907,0
8417,202,106.61,44.525,5.776,0.223,48.549,10.419,7.708,0.13,0.544,1
8418,109,39.698,14.873,9.331,0.869,15.524,10.286,1.594,0.627,0.886,0
8420,112,39.456,15.2,9.382,0.904,15.811,10.0,1.62,0.617,0.911,0
8421,95,38.284,15.721,7.694,0.815,16.125,8.485,2.043,0.489,0.9,0
8422,93,36.385,14.354,8.249,0.883,14.866,8.0,1.74,0.575,0.939,0
8423,56,25.799,8.858,8.05,1.0,9.487,8.0,1.1,0.909,0.918,0
8424,105,38.87,15.297,8.74,0.873,15.652,9.391,1.75,0.571,0.909,0
8425,87,34.627,13.208,8.387,0.912,13.928,9.0,1.575,0.635,0.926,0
8426,110,39.456,15.399,9.095,0.888,16.125,9.899,1.693,0.591,0.928,0
8427,72,30.971,10.658,8.602,0.943,11.662,9.0,1.239,0.807,0.917,0
8428,107,40.284,16.145,8.439,0.829,16.643,9.192,1.913,0.523,0.903,0
8429,74,31.213,11.67,8.074,0.954,12.53,8.825,1.445,0.692,0.908,0
8430,93,37.213,15.131,7.825,0.844,15.652,8.497,1.934,0.517,0.925,0
8431,90,37.213,15.022,7.628,0.817,15.232,8.384,1.969,0.508,0.896,0
8432,110,40.284,16.757,8.358,0.852,17.029,8.485,2.005,0.499,0.928,0
8433,75,31.799,12.219,7.815,0.932,13.038,8.497,1.563,0.64,0.92,0
8434,115,41.698,16.951,8.638,0.831,17.205,9.37,1.962,0.51,0.898,0
8435,94,36.042,13.683,8.747,0.909,14.318,9.707,1.564,0.639,0.913,0
8436,103,39.456,15.83,8.284,0.831,16.643,8.944,1.911,0.523,0.904,0
8437,90,35.799,14.226,8.055,0.882,14.56,8.0,1.766,0.566,0.928,0
8438,95,37.799,14.465,8.362,0.836,14.866,8.974,1.73,0.578,0.9,0
8439,96,36.385,13.587,8.996,0.911,14.422,9.803,1.51,0.662,0.932,0
8440,54,26.971,9.994,6.88,0.933,10.817,7.778,1.453,0.688,0.908,0
8441,90,35.456,13.247,8.651,0.9,13.601,9.192,1.531,0.653,0.905,0
8442,69,33.456,11.44,7.679,0.775,13.153,9.0,1.49,0.671,0.841,0
8443,79,32.627,12.674,7.936,0.933,13.038,8.497,1.597,0.626,0.913,0
8444,86,34.385,13.484,8.121,0.914,13.601,8.0,1.66,0.602,0.93,0
8445,93,35.213,12.909,9.172,0.943,13.342,9.0,1.407,0.711,0.93,0
8446,94,39.456,16.057,7.454,0.759,16.125,8.05,2.154,0.464,0.874,0
8447,86,34.87,13.497,8.113,0.889,13.892,8.485,1.664,0.601,0.901,0
8448,111,40.284,15.283,9.248,0.86,15.811,10.0,1.653,0.605,0.91,0
8449,104,38.042,14.664,9.03,0.903,15.232,9.944,1.624,0.616,0.92,0
8450,108,40.284,16.004,8.592,0.836,16.401,9.192,1.863,0.537,0.908,0
8451,87,34.627,13.237,8.368,0.912,13.601,9.0,1.582,0.632,0.897,0
8453,83,34.042,12.527,8.436,0.9,13.038,9.192,1.485,0.673,0.897,0
8454,76,32.627,11.98,8.077,0.897,13.0,8.854,1.483,0.674,0.899,0
8455,97,37.799,14.738,8.38,0.853,15.232,8.974,1.759,0.569,0.915,0
8456,97,37.213,14.888,8.295,0.88,15.232,8.825,1.795,0.557,0.915,0
8457,118,41.698,14.966,10.039,0.853,15.652,11.49,1.491,0.671,0.877,0
8458,90,36.284,13.998,8.186,0.859,14.422,9.0,1.71,0.585,0.874,0
8459,88,34.627,12.559,8.921,0.922,13.038,9.487,1.408,0.71,0.907,0
8460,103,39.213,14.83,8.843,0.842,15.524,9.0,1.677,0.596,0.916,0
8461,230,107.154,40.057,7.311,0.252,46.573,12.614,5.479,0.183,0.56,1
8462,212,95.397,33.153,8.142,0.293,36.359,13.527,4.072,0.246,0.529,1
8464,186,92.326,29.213,8.107,0.274,36.674,14.715,3.603,0.278,0.524,1
8465,213,97.497,34.279,7.912,0.282,40.112,12.598,4.333,0.231,0.593,1
8466,226,110.184,47.437,6.066,0.234,49.031,9.394,7.82,0.128,0.662,1
8467,217,103.154,34.177,8.084,0.256,44.011,12.598,4.228,0.237,0.601,1
8469,164,76.184,26.592,7.852,0.355,30.871,12.786,3.387,0.295,0.606,1
8471,170,69.154,23.516,9.205,0.447,27.857,13.284,2.555,0.391,0.704,1
8472,179,93.397,31.413,7.255,0.258,36.497,11.179,4.33,0.231,0.517,1
8474,186,108.669,37.675,6.286,0.198,45.541,12.637,5.993,0.167,0.438,1
8475,196,96.811,34.772,7.177,0.263,38.013,11.158,4.845,0.206,0.566,1
8476,217,100.326,36.598,7.549,0.271,43.174,11.383,4.848,0.206,0.651,1
8479,219,105.74,34.005,8.2,0.246,42.72,15.339,4.147,0.241,0.499,1
8480,212,99.296,36.077,7.482,0.27,43.417,12.804,4.822,0.207,0.562,1
8481,203,89.64,33.425,7.733,0.317,38.275,11.759,4.322,0.231,0.588,1
8482,228,105.841,37.955,7.649,0.256,44.911,13.179,4.962,0.202,0.553,1
8483,237,108.669,44.44,6.79,0.252,46.098,10.097,6.545,0.153,0.6,1
8485,216,100.711,34.217,8.037,0.268,41.773,14.551,4.257,0.235,0.492,1
8486,214,99.882,38.769,7.028,0.27,44.204,11.032,5.516,0.181,0.596,1
8487,70,37.113,10.469,8.513,0.639,12.369,10.114,1.23,0.813,0.769,0
8488,173,74.912,26.15,8.423,0.387,28.636,12.348,3.105,0.322,0.605,1
8489,76,33.456,11.867,8.154,0.853,12.53,9.089,1.455,0.687,0.859,0
8490,237,119.397,39.546,7.631,0.209,49.366,12.939,5.183,0.193,0.507,1
8492,175,56.77,23.347,9.544,0.682,24.207,10.804,2.446,0.409,0.879,0
8493,54,27.799,10.067,6.83,0.878,11.18,7.0,1.474,0.678,0.878,0
8494,104,38.042,13.768,9.618,0.903,14.765,10.436,1.432,0.699,0.908,0
8495,141,44.284,16.145,11.12,0.904,16.492,11.7,1.452,0.689,0.916,0
8496,91,37.213,14.524,7.978,0.826,14.866,8.489,1.821,0.549,0.897,0
8497,132,44.87,17.423,9.647,0.824,18.028,10.461,1.806,0.554,0.907,0
8498,104,36.627,13.579,9.752,0.974,14.422,10.539,1.392,0.718,0.933,0
8499,121,41.456,16.101,9.568,0.885,16.492,10.0,1.683,0.594,0.917,0
8500,151,51.355,21.429,8.972,0.719,21.471,9.707,2.389,0.419,0.893,0
8503,131,44.627,18.197,9.166,0.827,18.439,9.0,1.985,0.504,0.939,0
8504,131,44.042,16.712,9.981,0.849,17.088,10.672,1.674,0.597,0.913,0
8505,159,51.355,21.46,9.434,0.758,21.932,10.171,2.275,0.44,0.903,0
8506,132,43.113,15.407,10.908,0.892,15.811,11.18,1.412,0.708,0.907,0
8507,118,40.042,15.076,9.966,0.925,15.524,10.0,1.513,0.661,0.925,0
8508,103,37.213,13.166,9.961,0.935,13.601,10.0,1.322,0.757,0.924,0
8509,126,42.284,16.271,9.86,0.886,17.088,10.672,1.65,0.606,0.91,0
8510,123,41.698,14.131,11.083,0.889,15.297,12.0,1.275,0.784,0.901,0
8511,123,40.87,14.783,10.594,0.925,15.264,11.314,1.395,0.717,0.921,0
8512,122,40.87,15.46,10.048,0.918,16.125,10.733,1.539,0.65,0.917,0
8513,153,48.284,19.04,10.232,0.825,19.313,11.18,1.861,0.537,0.913,0
8514,177,57.012,24.796,9.089,0.684,24.413,10.087,2.728,0.367,0.892,0
8515,136,44.87,16.686,10.378,0.849,17.464,11.18,1.608,0.622,0.904,0
8516,143,47.941,19.611,9.284,0.782,19.723,9.985,2.112,0.473,0.899,0
8517,110,38.627,14.174,9.881,0.926,14.866,10.0,1.434,0.697,0.932,0
8518,102,36.87,12.936,10.04,0.943,13.601,10.539,1.288,0.776,0.907,0
8519,135,42.87,13.988,12.289,0.923,14.866,12.965,1.138,0.879,0.918,0
8520,121,39.799,14.57,10.574,0.96,14.866,10.0,1.378,0.726,0.957,0
8521,162,46.87,17.258,11.952,0.927,18.028,12.0,1.444,0.693,0.942,0
8522,183,57.841,24.088,9.673,0.687,24.207,10.7,2.49,0.402,0.863,0
8523,113,40.042,13.564,10.607,0.886,14.422,12.0,1.279,0.782,0.886,0
8524,121,40.284,14.649,10.517,0.937,15.264,11.314,1.393,0.718,0.913,0
8525,179,50.527,17.979,12.676,0.881,19.105,13.435,1.418,0.705,0.916,0
8526,147,49.941,19.57,9.564,0.741,20.248,11.628,2.046,0.489,0.878,0
8527,131,43.698,17.086,9.762,0.862,17.493,10.607,1.75,0.571,0.916,0
8528,148,46.284,17.186,10.965,0.868,17.72,11.926,1.567,0.638,0.916,0
8529,167,55.456,24.458,8.694,0.682,23.77,9.123,2.813,0.355,0.91,0
8530,70,32.627,11.416,7.807,0.826,12.649,8.974,1.462,0.684,0.859,0
8531,212,58.527,21.563,12.518,0.778,22.847,13.864,1.723,0.581,0.898,0
8533,224,65.698,28.158,10.129,0.652,27.295,10.738,2.78,0.36,0.882,0
8534,113,39.456,14.532,9.901,0.912,15.264,10.607,1.468,0.681,0.919,0
8535,166,47.113,16.314,12.956,0.94,17.263,13.0,1.259,0.794,0.938,0
8536,99,36.87,13.162,9.577,0.915,13.928,10.286,1.374,0.728,0.904,0
8537,110,40.042,15.128,9.258,0.862,15.811,10.0,1.634,0.612,0.913,0
8539,172,48.77,18.369,11.922,0.909,18.868,12.021,1.541,0.649,0.927,0
8541,113,39.698,14.631,9.834,0.901,15.264,10.607,1.488,0.672,0.9,0
8542,150,49.113,20.485,9.323,0.781,20.616,10.286,2.197,0.455,0.909,0
8543,164,52.042,20.478,10.197,0.761,21.095,10.0,2.008,0.498,0.919,0
8544,144,45.799,16.78,10.927,0.863,17.889,11.0,1.536,0.651,0.932,0
8545,150,50.77,21.481,8.891,0.731,21.401,9.707,2.416,0.414,0.901,0
8546,115,40.284,14.63,10.008,0.891,15.524,10.0,1.462,0.684,0.92,0
8548,150,48.284,19.209,9.943,0.809,19.647,10.522,1.932,0.518,0.912,0
8550,150,55.598,19.404,9.843,0.61,22.136,12.327,1.971,0.507,0.777,0
8551,188,84.569,35.711,6.703,0.33,36.359,10.286,5.328,0.188,0.646,1
8552,113,38.627,14.798,9.723,0.952,15.652,10.0,1.522,0.657,0.942,0
8553,100,36.527,13.161,9.674,0.942,13.928,9.899,1.36,0.735,0.901,0
8554,117,39.456,14.375,10.363,0.944,15.232,11.0,1.387,0.721,0.921,0
8555,123,41.456,14.432,10.852,0.899,15.62,11.628,1.33,0.752,0.908,0
8556,119,44.87,17.007,8.909,0.743,18.601,10.419,1.909,0.524,0.859,0
8557,160,46.527,14.998,13.583,0.929,16.553,14.142,1.104,0.906,0.907,0
8558,115,41.456,15.991,9.156,0.841,17.029,9.899,1.746,0.573,0.909,0
8559,104,37.698,13.604,9.733,0.92,13.928,9.899,1.398,0.715,0.908,0
8560,113,40.042,14.905,9.653,0.886,15.811,10.0,1.544,0.648,0.919,0
8562,181,66.426,24.626,9.358,0.515,27.857,11.931,2.632,0.38,0.754,1
8564,232,89.74,35.582,8.302,0.362,37.696,11.068,4.286,0.233,0.69,1
8565,166,62.083,25.063,8.433,0.541,26.249,9.985,2.972,0.336,0.818,1
8566,168,60.184,23.434,9.128,0.583,23.601,10.965,2.567,0.39,0.765,1
8567,146,44.284,15.753,11.8,0.936,17.0,12.728,1.335,0.749,0.924,0
8568,206,58.426,20.816,12.6,0.758,22.472,13.864,1.652,0.605,0.896,0
8570,195,57.841,22.861,10.86,0.732,23.022,11.8,2.105,0.475,0.876,0
8571,132,51.113,19.814,8.482,0.635,21.024,10.262,2.336,0.428,0.828,0
8572,126,46.87,19.197,8.357,0.721,19.698,9.099,2.297,0.435,0.89,0
8573,198,65.113,25.771,9.783,0.587,27.203,11.386,2.634,0.38,0.839,0
8574,251,83.497,29.456,10.85,0.452,32.28,14.063,2.715,0.368,0.677,1
8575,103,36.87,13.615,9.632,0.952,14.318,10.262,1.414,0.707,0.916,0
8579,146,49.355,16.303,11.403,0.753,17.493,13.416,1.43,0.699,0.866,0
8581,143,47.113,18.761,9.705,0.81,19.235,10.733,1.933,0.517,0.905,0
8582,122,40.284,14.871,10.445,0.945,15.811,11.0,1.424,0.702,0.924,0
8583,131,42.87,15.704,10.621,0.896,16.643,11.314,1.479,0.676,0.923,0
8584,112,38.042,14.272,9.992,0.973,14.866,10.0,1.428,0.7,0.937,0
8585,157,48.284,18.92,10.566,0.846,19.235,11.371,1.791,0.558,0.924,0
8586,148,44.042,15.454,12.193,0.959,16.155,12.0,1.267,0.789,0.946,0
8587,124,40.042,14.38,10.979,0.972,14.866,11.0,1.31,0.764,0.936,0
8588,218,59.698,23.164,11.983,0.769,24.042,13.0,1.933,0.517,0.916,0
8589,96,36.627,13.218,9.248,0.899,13.892,10.119,1.429,0.7,0.91,0
8590,154,50.184,20.931,9.368,0.768,21.095,10.307,2.234,0.448,0.89,0
8593,136,45.698,17.36,9.975,0.818,17.889,10.733,1.74,0.575,0.895,0
8594,122,40.627,14.423,10.77,0.929,14.866,11.0,1.339,0.747,0.931,0
8595,163,48.87,18.562,11.181,0.858,19.849,12.021,1.66,0.602,0.934,0
8596,201,61.841,25.981,9.85,0.66,25.554,10.539,2.638,0.379,0.884,0
8597,197,59.113,24.175,10.376,0.708,24.042,11.327,2.33,0.429,0.895,0
8598,124,40.87,14.666,10.765,0.933,15.264,11.314,1.362,0.734,0.922,0
8599,84,33.456,11.993,8.918,0.943,12.53,9.192,1.345,0.744,0.908,0
8600,237,63.355,24.914,12.112,0.742,25.179,12.736,2.057,0.486,0.908,0
8601,95,35.213,12.569,9.624,0.963,13.416,10.0,1.306,0.766,0.931,0
8602,135,44.87,17.364,9.899,0.843,17.72,10.672,1.754,0.57,0.912,0
8603,164,58.083,25.903,8.061,0.611,25.0,8.902,3.213,0.311,0.87,0
8604,121,41.456,14.933,10.317,0.885,15.811,10.889,1.448,0.691,0.896,0
8605,65,28.385,10.095,8.198,1.0,10.77,8.0,1.231,0.812,0.935,0
8606,119,39.456,14.643,10.347,0.961,15.264,11.094,1.415,0.707,0.93,0
8607,119,40.042,13.339,11.359,0.933,14.318,11.0,1.174,0.852,0.937,0
8608,91,34.627,13.025,8.895,0.954,13.601,9.192,1.464,0.683,0.933,0
8609,186,55.598,22.824,10.376,0.756,23.022,11.314,2.2,0.455,0.907,0
8610,129,42.627,17.038,9.64,0.892,17.464,10.0,1.767,0.566,0.938,0
8611,105,38.042,14.042,9.521,0.912,14.765,10.262,1.475,0.678,0.905,0
8612,117,39.799,14.311,10.409,0.928,15.264,11.0,1.375,0.727,0.94,0
8613,155,46.87,18.187,10.851,0.887,18.788,11.628,1.676,0.597,0.931,0
8615,147,46.87,17.986,10.406,0.841,18.385,11.068,1.728,0.579,0.91,0
8617,129,42.284,16.185,10.148,0.907,16.643,11.2,1.595,0.627,0.915,0
8618,152,45.698,15.87,12.195,0.915,16.401,13.035,1.301,0.768,0.905,0
8619,110,38.042,13.984,10.015,0.955,14.765,10.607,1.396,0.716,0.936,0
8621,180,55.113,22.425,10.22,0.745,22.561,11.0,2.194,0.456,0.907,0
8622,114,58.77,21.346,6.8,0.415,22.091,9.206,3.139,0.319,0.653,1
8623,110,38.042,14.109,9.927,0.955,14.866,10.0,1.421,0.704,0.932,0
8624,109,37.456,12.959,10.709,0.976,13.892,11.314,1.21,0.826,0.92,0
8625,104,36.87,13.517,9.797,0.961,14.318,10.539,1.38,0.725,0.916,0
8626,160,52.87,22.646,8.996,0.719,22.136,9.459,2.517,0.397,0.909,0
8627,108,39.113,15.45,8.901,0.887,15.811,9.192,1.736,0.576,0.904,0
8629,128,43.456,17.36,9.388,0.852,17.889,10.213,1.849,0.541,0.928,0
8630,169,48.284,16.726,12.865,0.911,18.028,14.0,1.3,0.769,0.918,0
8632,109,37.213,13.443,10.324,0.989,14.422,11.0,1.302,0.768,0.944,0
8633,123,40.284,13.6,11.515,0.952,14.56,12.0,1.181,0.847,0.911,0
8634,103,36.627,13.173,9.955,0.965,13.601,10.0,1.323,0.756,0.924,0
8635,144,48.87,20.521,8.935,0.758,20.881,9.89,2.297,0.435,0.911,0
8636,102,36.284,13.333,9.741,0.974,13.892,9.899,1.369,0.731,0.919,0
8637,119,40.042,14.514,10.439,0.933,15.264,11.18,1.39,0.719,0.93,0
8638,107,38.042,14.054,9.694,0.929,14.765,10.286,1.45,0.69,0.926,0
8639,100,36.385,13.306,9.569,0.949,14.422,10.0,1.39,0.719,0.948,0
8640,115,38.87,14.039,10.429,0.956,14.866,11.0,1.346,0.743,0.92,0
8641,234,61.841,20.06,14.853,0.769,22.204,16.263,1.351,0.74,0.878,0
8642,151,48.77,19.443,9.888,0.798,20.248,11.068,1.966,0.509,0.891,0
8647,118,41.698,15.871,9.466,0.853,16.763,10.213,1.677,0.596,0.901,0
8648,137,45.213,18.436,9.462,0.842,18.439,9.0,1.948,0.513,0.948,0
8649,179,58.284,25.165,9.057,0.662,25.495,10.0,2.779,0.36,0.918,0
8650,147,56.184,25.161,7.439,0.585,24.597,8.31,3.382,0.296,0.862,0
8651,176,56.627,24.275,9.231,0.69,23.537,9.0,2.63,0.38,0.926,0
8652,122,43.213,17.408,8.923,0.821,17.464,9.0,1.951,0.513,0.928,0
8655,109,39.213,15.331,9.052,0.891,15.811,9.0,1.694,0.59,0.936,0
8656,203,57.941,21.848,11.83,0.76,22.847,13.0,1.847,0.541,0.892,0
8657,146,48.284,19.78,9.398,0.787,20.248,10.465,2.105,0.475,0.912,0
8658,140,46.284,18.472,9.65,0.821,18.974,10.357,1.914,0.522,0.912,0
8659,127,40.627,14.263,11.337,0.967,15.232,11.0,1.258,0.795,0.948,0
8660,140,45.113,14.567,12.237,0.864,15.652,13.825,1.19,0.84,0.881,0
8661,85,33.799,11.58,9.346,0.935,12.53,10.0,1.239,0.807,0.914,0
8662,139,48.184,19.379,9.133,0.752,19.416,9.899,2.122,0.471,0.883,0
8663,300,67.497,23.033,16.584,0.827,24.187,17.678,1.389,0.72,0.912,0
8664,140,44.042,15.813,11.272,0.907,17.205,12.021,1.403,0.713,0.933,0
8665,109,37.213,12.641,10.979,0.989,13.416,11.0,1.151,0.868,0.94,0
8667,84,33.456,12.346,8.663,0.943,13.0,9.171,1.425,0.702,0.898,0
8668,116,40.627,14.675,10.064,0.883,15.264,10.733,1.458,0.686,0.913,0
8669,133,42.527,14.769,11.466,0.924,15.652,12.021,1.288,0.776,0.911,0
8670,127,43.456,17.409,9.289,0.845,18.385,10.0,1.874,0.534,0.941,0
8671,153,51.456,21.486,9.066,0.726,21.19,9.487,2.37,0.422,0.913,0
8672,132,41.456,15.413,10.905,0.965,16.155,11.0,1.413,0.708,0.946,0
8673,128,42.042,16.135,10.101,0.91,16.763,10.0,1.597,0.626,0.941,0
8674,119,44.042,17.468,8.674,0.771,17.889,9.171,2.014,0.497,0.895,0
8675,92,35.213,13.155,8.904,0.932,13.928,9.0,1.477,0.677,0.934,0
8677,137,42.87,15.258,11.433,0.937,16.125,12.021,1.335,0.749,0.932,0
8678,83,34.042,12.106,8.729,0.9,12.649,9.0,1.387,0.721,0.912,0
8679,151,46.627,16.808,11.439,0.873,17.464,11.0,1.469,0.681,0.929,0
8680,96,35.213,12.841,9.519,0.973,13.601,9.899,1.349,0.741,0.941,0
8681,97,36.042,13.043,9.469,0.938,13.601,10.0,1.377,0.726,0.907,0
8682,155,53.456,22.853,8.636,0.682,22.804,9.371,2.646,0.378,0.909,0
8683,177,53.213,21.794,10.34,0.785,21.587,10.0,2.108,0.474,0.944,0
8684,144,44.284,14.788,12.398,0.923,15.652,13.0,1.193,0.838,0.911,0
8685,121,40.87,14.84,10.381,0.91,15.264,11.068,1.43,0.7,0.917,0
8686,114,38.627,13.68,10.611,0.96,14.422,11.314,1.289,0.776,0.934,0
8688,201,54.87,21.126,12.114,0.839,21.84,12.0,1.744,0.573,0.935,0
8689,120,40.627,15.318,9.975,0.914,15.524,10.0,1.536,0.651,0.93,0
8690,135,44.527,17.73,9.695,0.856,18.439,9.899,1.829,0.547,0.922,0
8691,94,35.456,13.299,9.0,0.94,14.318,9.0,1.478,0.677,0.917,0
